x,y_mag,y_kin,y_both,d,s,l_mag,l_kin,l_both,labels,y,x_errmin,x_errmax,y_errmin,y_errmax,names
634.2846013975264,2.549739103508729e-11,1.0128853835999396e-05,5.0644363103847604e-06,40.11319763095332,-1.0742338314904665,,,,,5.0644363103847604e-06,0.0,0.0,0.0,0.0,Teegarden's Star d
435.19546651972576,2.8791387253020107e-09,1.6871853327260193e-05,8.437714485258076e-06,40.11319763095332,-1.3348086730399027,,,,,8.437714485258076e-06,0.0,0.0,0.0,0.0,Teegarden's Star c
287.8067676170765,1.276398924922974e-07,1.6827166136379112e-05,8.47879907832132e-06,40.11319763095332,-1.587310451348426,,,,,8.47879907832132e-06,0.0,0.0,0.0,0.0,Teegarden's Star b
53.58018751332525,8.385688018679076e-07,3.9894467503496535e-05,2.0375900544817544e-05,9.749935612902005,-1.6379043068210923,,,,,2.0375900544817544e-05,0.0,0.0,0.0,0.0,LHS 3154 b
275.2128339739379,5.633430257844148e-07,7.858065602855035e-07,6.633741663205799e-07,2.3670896961160275,-1.642547085522877,,,,,6.633741663205799e-07,0.0,0.0,0.0,0.0,TOI-1696 b
173.47942160638456,2.0761009812855296e-08,3.671946602130263e-07,1.9459524511935718e-07,2.2153111331624977,-1.4808047737203036,,,,,1.9459524511935718e-07,0.0,0.0,0.0,0.0,TOI-4184 b
0.15205226207596417,1.344751664468546e-09,0.00018896932459234634,9.448516359654407e-05,16.198486377898327,0.11099545588350294,,,,,9.448516359654407e-05,0.0,0.0,0.0,0.0,GJ 3512 c
483.5611257600315,5.215187935828967e-09,2.46071885553062e-05,1.2307766513897005e-05,41.8388346758323,-1.2675950131755789,,,,,1.2307766513897005e-05,0.0,0.0,0.0,0.0,GJ 1061 d
348.05533694403925,1.1419694160454854e-07,2.469292586499447e-05,1.2408168562864784e-05,41.8388346758323,-1.4440027387731231,,,,,1.2408168562864784e-05,0.0,0.0,0.0,0.0,GJ 1061 c
237.1263192570844,1.7963753838716334e-06,3.254132539024149e-05,1.7247331171148497e-05,41.8388346758323,-1.7099312883589095,,,,,1.7247331171148497e-05,0.0,0.0,0.0,0.0,GJ 1061 b
182.1035373204371,7.013472600986515e-07,5.011379495105915e-06,3.038391216752739e-06,2.9779775974741156,-1.7137713179664016,,,,,3.038391216752739e-06,0.0,0.0,0.0,0.0,TOI-2266 b
154.36607817390347,5.289788713909115e-06,4.902577897697738e-05,2.7486168010069667e-05,17.853161060362996,-1.7123339732992175,,,,,2.7486168010069667e-05,0.0,0.0,0.0,0.0,CD Cet b
13.743048324971888,0.010809046769327127,0.0003477357369788356,0.005619188011190653,1.5268611720939116,-1.0398111157709489,,,,,0.005619188011190653,0.0,0.0,0.0,0.0,TOI-1227 b
684.5788171856644,9.98900148023814e-12,2.832462940918039e-06,1.4162376996874146e-06,10.253824225162207,-1.005560114092573,,,,,1.4162376996874146e-06,0.0,0.0,0.0,0.0,LHS 1140 b
247.16552451316426,2.2105723199277796e-08,2.045159275116828e-06,1.0342139334163152e-06,4.605832048601699,-1.2540058418937314,,,,,1.0342139334163152e-06,0.0,0.0,0.0,0.0,TOI-2136 b
367.28260559027615,9.713196100660382e-09,4.998319235983887e-06,2.5043277950809976e-06,12.183052027329214,-1.3401743276891531,,,,,2.5043277950809976e-06,0.0,0.0,0.0,0.0,GJ 1132 c
290.6333728697348,1.2561363988095831e-08,5.117866169325128e-07,2.6224847373049146e-07,4.035856567468421,-1.4645522893587242,,,,,2.6224847373049146e-07,0.0,0.0,0.0,0.0,TOI-237 b
189.58788095497636,1.5319748200247167e-06,9.414326732889284e-06,5.552495209890635e-06,3.418078258332018,-1.5565719030841458,,,,,5.552495209890635e-06,0.0,0.0,0.0,0.0,K2-25 b
278.82253242495426,5.64386084427656e-07,2.8405948613292623e-05,1.4490111992118187e-05,41.39599609401314,-1.548912900230791,,,,,1.4490111992118187e-05,0.0,0.0,0.0,0.0,YZ Cet d
248.66602135091102,3.0140379632233976e-07,2.492608902854993e-06,1.3971510663828416e-06,10.253824225162207,-1.582201502097779,,,,,1.3971510663828416e-06,0.0,0.0,0.0,0.0,LHS 1140 c
225.83968617662427,2.4250527088689705e-06,4.789148466982781e-05,2.523959072704062e-05,41.39599609401314,-1.6608214233630418,,,,,2.523959072704062e-05,0.0,0.0,0.0,0.0,YZ Cet c
173.98369865470022,7.136191114332425e-06,6.167565016938821e-05,3.450667664536618e-05,41.39599609401314,-1.7849469454219644,,,,,3.450667664536618e-05,0.0,0.0,0.0,0.0,YZ Cet b
181.19014532872342,4.0158143951837676e-06,7.675877795312237e-06,5.879955057434031e-06,12.183052027329214,-1.805217462791073,,,,,5.879955057434031e-06,0.0,0.0,0.0,0.0,GJ 1132 b
70.94721979933874,7.251748931428759e-08,1.4973924469347143e-05,7.520366896983107e-06,7.202071372629772,-1.0864880820788119,,,,,7.520366896983107e-06,0.0,0.0,0.0,0.0,GJ 4276 b
4.240627451756003,4.7555392248754175e-06,1.3296513013304251e-05,9.281331010495663e-06,1.411283994936798,-1.3694220489694477,,,,,9.281331010495663e-06,0.0,0.0,0.0,0.0,TOI-3984 A b
74.95804196947564,0.0008313022367230848,0.0009321715877233171,0.0009806758241028175,32.86828825918702,-1.6817905328286193,,,,,0.0009806758241028175,0.0,0.0,0.0,0.0,GJ 876 d
69.27527711553122,4.322004096081556e-05,6.975455816059997e-05,5.7064690881302655e-05,10.494296490449395,-1.8238023144773514,,,,,5.7064690881302655e-05,0.0,0.0,0.0,0.0,GJ 1214 b
521.1767955262617,4.130733730221339e-11,2.905879037809649e-07,1.4531925842298802e-07,3.6237604049707426,-1.0683569367168322,,,,,1.4531925842298802e-07,0.0,0.0,0.0,0.0,TOI-715 b
413.30357847557764,4.5117249125936134e-08,3.9943303981239926e-05,1.9995639756730672e-05,45.53652800698862,-1.305001341111031,,Ross 128 b,,Ross 128 b,1.9995639756730672e-05,0.0,0.0,0.0,0.0,Ross 128 b
387.9664649948851,9.740706254999914e-11,2.82988439591413e-08,1.4229672694517459e-08,1.2080473834380496,-1.250746159491625,,,,,1.4229672694517459e-08,0.0,0.0,0.0,0.0,Kepler-445 d
293.25359313099636,9.679953647901134e-10,8.983536124910313e-08,4.574499675203123e-08,1.5950428717414895,-1.4202086060719994,,,,,4.574499675203123e-08,0.0,0.0,0.0,0.0,Kepler-446 d
257.2323255665392,1.1263098898952331e-08,8.315284982859143e-07,4.2175071385063254e-07,3.169595350348351,-1.3904931315472857,,,,,4.2175071385063254e-07,0.0,0.0,0.0,0.0,TOI-2096 c
170.26496101445883,7.352964668662881e-09,1.0615682337645043e-07,5.832190483758082e-08,1.2080473834380496,-1.5233725835341243,,,,,5.832190483758082e-08,0.0,0.0,0.0,0.0,Kepler-445 c
228.65299290413427,7.994295307790984e-09,5.121525060482845e-08,3.16501992569589e-08,1.5950428717414895,-1.5333328311641516,,,,,3.16501992569589e-08,0.0,0.0,0.0,0.0,Kepler-446 c
244.11510835581439,8.277066266263901e-08,3.3064817009010815e-07,2.079846437672385e-07,3.169595350348351,-1.5993900429131553,,,,,2.079846437672385e-07,0.0,0.0,0.0,0.0,TOI-2096 b
199.65279764955488,1.2653924276619422e-08,6.483235930157431e-08,4.06354428332579e-08,1.2080473834380496,-1.6483509717067186,,,,,4.06354428332579e-08,0.0,0.0,0.0,0.0,Kepler-445 b
150.7082454565058,1.1971740779969395e-07,2.0243839769061165e-07,1.761013473411239e-07,1.5950428717414895,-1.8174695976567694,,,,,1.761013473411239e-07,0.0,0.0,0.0,0.0,Kepler-446 b
322.50568203764897,5.248141589847196e-09,4.901634335330985e-06,2.4533588709747767e-06,9.719778311819056,-1.0941685614790282,,,,,2.4533588709747767e-06,0.0,0.0,0.0,0.0,GJ 3929 c
351.7985928723259,1.2309590429668256e-08,4.469079855197188e-06,2.2414073122913972e-06,6.990675535712164,-1.133944662537594,,,,,2.2414073122913972e-06,0.0,0.0,0.0,0.0,LTT 3780 c
78.89890562080225,1.0716140592608552e-07,4.407482651153633e-06,2.2722151036738574e-06,5.116260420338655,-1.2923456324994285,,,,,2.2722151036738574e-06,0.0,0.0,0.0,0.0,TOI-4438 b
247.27265451584265,1.6163600478799045e-06,1.5338017096351737e-06,1.5554289913836352e-06,9.719778311819056,-1.6157941302574277,,,,,1.5554289913836352e-06,0.0,0.0,0.0,0.0,GJ 3929 b
8.642498398096382,0.00010995087019056418,2.739628010370857e-05,6.890268082751505e-05,1.9173998652484812,-1.7446173702198895,,,,,6.890268082751505e-05,0.0,0.0,0.0,0.0,TOI-4860 b
119.52570116417961,0.00010275920730258638,7.166634055292225e-06,5.5082063876409986e-05,6.990675535712164,-1.9155226101178562,,,,,5.5082063876409986e-05,0.0,0.0,0.0,0.0,LTT 3780 b
0.289970782209415,5.378037491395683e-07,0.0003621057483297966,0.00018155254393794677,17.46076227029393,0.3448188201215476,,,,,0.00018155254393794677,0.0,0.0,0.0,0.0,GJ 849 b
105.3660885659908,4.498994508663719e-09,4.18128201762087e-05,2.0907803275180118e-05,8.71624787833618,-1.0307333887298833,,,,,2.0907803275180118e-05,0.0,0.0,0.0,0.0,LSPM J2116+0234 b
224.4340436347463,1.2362650238007358e-07,2.2090160330185741e-07,1.714803370319456e-07,1.9377610046469411,-1.4948260245525444,,,,,1.714803370319456e-07,0.0,0.0,0.0,0.0,K2-146 c
176.9784218901264,4.0448859470751436e-07,3.273021539663298e-07,3.637417723062371e-07,1.9377610046469411,-1.6124373517360853,,,,,3.637417723062371e-07,0.0,0.0,0.0,0.0,K2-146 b
78.68485253735747,0.0004904776449463528,1.2131852443996097e-05,0.00025219008231133733,4.085168408086693,-1.9328390737786996,,,,,0.00025219008231133733,0.0,0.0,0.0,0.0,TOI-1685 b
120.91845885404248,1.52276533211413e-09,9.095108023173114e-07,4.5927722669476095e-07,0.85438653141272,-1.2214832944601641,,,,,4.5927722669476095e-07,0.0,0.0,0.0,0.0,K2-95 b
15.312336124596595,1.7142351880228155e-05,7.060467003098977e-06,1.2949094325291727e-05,0.947209409049574,-1.4294472027032754,,,,,1.2949094325291727e-05,0.0,0.0,0.0,0.0,TOI-5293 A b
37.0442597234326,3.425099005894273e-08,2.493967452019268e-06,1.2661457201854056e-06,4.267068994626855,-1.1223593907020926,,,,,1.2661457201854056e-06,0.0,0.0,0.0,0.0,TOI-1266 b
307.4879324964513,7.511168986511146e-08,4.7828806270254056e-05,2.395164949572182e-05,24.398601994363915,-1.1411326697292314,,GJ 581 c,,GJ 581 c,2.395164949572182e-05,0.0,0.0,0.0,0.0,GJ 581 c
413.16244207974455,6.604729056977941e-08,3.1863859276441196e-05,1.5975684441282698e-05,14.470199372912155,-1.1137421858584777,,,,,1.5975684441282698e-05,0.0,0.0,0.0,0.0,L 98-59 e
227.67154754863932,1.2199726175693335e-08,4.777655761750213e-05,2.390699845396445e-05,14.470199372912155,-1.2947413345640708,,,,,2.390699845396445e-05,0.0,0.0,0.0,0.0,L 98-59 d
49.102621636157046,2.3553562736041314e-05,0.00037194739639740293,0.000198011086620561,24.398601994363915,-1.391776019630005,,,,,0.000198011086620561,0.0,0.0,0.0,0.0,GJ 581 b
140.05859738549645,1.1882857206936821e-07,2.27506334243375e-06,1.1999513117957282e-06,2.4737569661081062,-1.4079841970433595,,,,,1.1999513117957282e-06,0.0,0.0,0.0,0.0,TOI-122 b
11.016963216018027,8.717252297183597e-06,1.229178765431067e-05,1.0944465457531583e-05,1.0958447867406196,-1.4268154433558795,,,,,1.0944465457531583e-05,0.0,0.0,0.0,0.0,HATS-71 b
253.8961044152207,3.4537287150872725e-06,1.9667274590290223e-05,1.1705288719961446e-05,14.470199372912155,-1.496940026036645,,,,,1.1705288719961446e-05,0.0,0.0,0.0,0.0,L 98-59 c
239.39621130650607,1.1034311169153242e-05,1.4116601635854561e-05,1.2673848991513124e-05,24.398601994363915,-1.5513286365516992,,,,,1.2673848991513124e-05,0.0,0.0,0.0,0.0,GJ 581 e
99.50292448345726,1.2372296987338672e-05,2.0172507127340504e-05,1.7251619441860363e-05,14.470199372912155,-1.6204735162795827,,,,,1.7251619441860363e-05,0.0,0.0,0.0,0.0,L 98-59 b
78.02880287872641,0.00032639309992886327,1.1801058158594095e-05,0.00016911587836192525,7.542572778712185,-2.035173267973234,,,,,0.00016911587836192525,0.0,0.0,0.0,0.0,GJ 1252 b
0.14662033287363796,1.0918445386625587e-07,0.0003504876069333765,0.00017541659587617383,30.95366668762343,0.579851511419794,,,,,0.00017541659587617383,0.0,0.0,0.0,0.0,GJ 832 b
150.31058366351843,1.0921222356054481e-06,2.2432592870619693e-07,6.850332560156517e-07,0.8118001321825534,-1.5578643743756204,,,,,6.850332560156517e-07,0.0,0.0,0.0,0.0,K2-104 b
0.2520721683185328,1.5811056639889597e-08,2.9349589749381176e-05,1.4682765861492698e-05,10.111657402920573,0.7137862758182715,,,,,1.4682765861492698e-05,0.0,0.0,0.0,0.0,GJ 317 c
0.7298967587480074,9.065788419568422e-08,0.00011446197433636148,5.7271380933544976e-05,10.111657402920573,0.058788718433376665,,,,,5.7271380933544976e-05,0.0,0.0,0.0,0.0,GJ 317 b
279.51413300711886,6.1892781516413945e-09,5.977694367245419e-06,2.9946884733612196e-06,4.936784900991224,-1.0317855623191758,,,,,2.9946884733612196e-06,0.0,0.0,0.0,0.0,TOI-700 c
345.38414563981894,1.381757003400756e-09,9.923421688762101e-07,4.982147328081402e-07,1.8522070079433308,-1.014591838843131,,,,,4.982147328081402e-07,0.0,0.0,0.0,0.0,K2-9 b
397.1463617921309,7.512677930763333e-10,7.978883142913948e-07,3.993610712554439e-07,4.936784900991224,-1.174117577153116,,,,,3.993610712554439e-07,0.0,0.0,0.0,0.0,TOI-700 b
306.1246026584549,7.153401116054829e-08,1.4323381960749142e-06,7.542019344765527e-07,6.974082211371825,-1.2434231022012678,,,,,7.542019344765527e-07,0.0,0.0,0.0,0.0,TOI-244 b
61.35785649377793,2.714016427696104e-06,6.468692419004444e-06,4.5850368275414565e-06,4.653252881186302,-1.3216133423648877,,,,,4.5850368275414565e-06,0.0,0.0,0.0,0.0,TOI-620 b
58.84687871242213,0.00031772593051696593,8.454874688099752e-05,0.0002018656732390441,15.75530878764052,-1.6188209568834089,,,,,0.0002018656732390441,0.0,0.0,0.0,0.0,GJ 436 b
115.33707282965719,0.00013079215611457352,4.4660193058689975e-06,6.760023744512131e-05,5.3856826248577345,-1.9978433874247037,,,,,6.760023744512131e-05,0.0,0.0,0.0,0.0,Wolf 327 b
80.73789134152143,5.3365689302238635e-05,0.0020981268774629257,0.0011454969379507305,33.78021244871429,-1.419944371322852,,,,,0.0011454969379507305,0.0,0.0,0.0,0.0,GJ 674 b
61.96105961030591,3.167977798777484e-05,1.1424625038129502e-05,2.1837129939403734e-05,7.54075911750982,-1.557422686898843,,,,,2.1837129939403734e-05,0.0,0.0,0.0,0.0,GJ 3634 b
286.4927700202402,7.778962897075448e-08,8.150034231652737e-07,4.470865620992819e-07,7.730319406219041,-1.3938397280544463,,,,,4.470865620992819e-07,0.0,0.0,0.0,0.0,LHS 1678 d
353.8232923027563,2.812455536873697e-07,4.547965025487597e-07,3.6806799852594836e-07,7.730319406219041,-1.5017494154214923,,,,,3.6806799852594836e-07,0.0,0.0,0.0,0.0,LHS 1678 c
125.94590788598678,1.1416912443499477e-05,1.5702519995340001e-06,6.456611336123862e-06,7.730319406219041,-1.8960596129874285,,,,,6.456611336123862e-06,0.0,0.0,0.0,0.0,LHS 1678 b
191.40731393564647,2.4758465505313673e-08,1.6148748022736965e-07,9.322357361165548e-08,1.3414768808169721,-1.298911886534621,,,,,9.322357361165548e-08,0.0,0.0,0.0,0.0,TOI-2084 b
0.7635332411176909,9.259059606262275e-11,1.044613773219218e-07,5.242181494385704e-08,0.9201487138964273,-0.5452539030267338,,,,,5.242181494385704e-08,0.0,0.0,0.0,0.0,Kepler-296 f
451.6202982311468,1.1634717189376598e-10,2.7557666119267973e-08,1.3945690624816084e-08,0.8070589714376676,-1.1006817702551617,,,,,1.3945690624816084e-08,0.0,0.0,0.0,0.0,Kepler-249 d
310.9476562528009,2.819255694696084e-10,1.2845046660974946e-08,6.643755642838365e-09,0.9201487138964273,-1.0999792434552127,,,,,6.643755642838365e-09,0.0,0.0,0.0,0.0,Kepler-296 b
160.05646942924454,1.3827694487822894e-06,5.6143687183770554e-05,2.945943709924537e-05,16.225716330343687,-1.1276746087458314,,,,,2.945943709924537e-05,0.0,0.0,0.0,0.0,HD 285968 b
322.64136464787,1.6822574428025348e-09,3.0548092238549405e-08,1.6787103744464794e-08,0.8070589714376676,-1.3056348352070022,,,,,1.6787103744464794e-08,0.0,0.0,0.0,0.0,Kepler-249 c
141.02622758996839,5.208048354541588e-09,3.181215742311459e-08,1.9401103276496842e-08,0.9201487138964273,-1.2589067097995443,,,,,1.9401103276496842e-08,0.0,0.0,0.0,0.0,Kepler-296 c
5.444375097627038,2.2737149458707463e-06,4.57899174103458e-06,3.422941070791885e-06,1.9265080879288417,-1.358331675042856,,,,,3.422941070791885e-06,0.0,0.0,0.0,0.0,TOI-3785 b
243.51760589395465,2.113499703273101e-08,1.6180911201368285e-08,2.0585697223546867e-08,0.8070589714376676,-1.4154853163359644,,,,,2.0585697223546867e-08,0.0,0.0,0.0,0.0,Kepler-249 b
26.549629029347873,7.90289116108845e-05,1.1411877062502943e-05,4.5926667614954144e-05,1.3633646989681782,-1.5816353988263492,,,,,4.5926667614954144e-05,0.0,0.0,0.0,0.0,TOI-3714 b
0.06842934942481042,5.146999603700376e-09,3.06152484064322e-05,1.5310044196298782e-05,27.073816239779738,0.48339770880470845,,,,,1.5310044196298782e-05,0.0,0.0,0.0,0.0,HD 95735 c
438.8395983623525,4.744805361657325e-08,1.2338375319101728e-05,6.192395908871464e-06,27.073816239779738,-1.102957248813632,,,,,6.192395908871464e-06,0.0,0.0,0.0,0.0,GJ 411 b
213.78322079425666,7.434582194253151e-07,1.624753785337169e-05,8.539427985132737e-06,12.758091678417815,-1.2910417749093734,,,,,8.539427985132737e-06,0.0,0.0,0.0,0.0,GJ 806 c
174.94508648459714,6.153059728145525e-06,2.004099682682997e-06,4.30489754703732e-06,2.9579200740073373,-1.536652273211905,,,,,4.30489754703732e-06,0.0,0.0,0.0,0.0,TOI-1470 b
114.10584821146846,0.00020963680058297022,1.560372151418457e-05,0.00011242712020804476,12.758091678417815,-1.8557704459938915,,,,,0.00011242712020804476,0.0,0.0,0.0,0.0,GJ 806 b
8.999500027941185,0.00010043152299849708,6.1027075962507637e-05,8.757678263280764e-05,5.222893377633402,-1.445235294612434,,,,,8.757678263280764e-05,0.0,0.0,0.0,0.0,GJ 3470 b
142.09540165808588,8.297430308061917e-06,7.205098652542788e-06,8.179930404091858e-06,0.8129941390749922,-1.4011586822506132,,,,,8.179930404091858e-06,0.0,0.0,0.0,0.0,TOI-4201 b
429.95507753406764,1.558884186900894e-11,6.191379838489807e-09,3.1157711757810933e-09,0.2738630571335702,-1.1589949081431004,,,,,3.1157711757810933e-09,0.0,0.0,0.0,0.0,Kepler-225 c
340.4693756894007,8.537959101974315e-09,1.1478069977307297e-06,5.779513017868983e-07,5.655659538268293,-1.0036189560745141,,,,,5.779513017868983e-07,0.0,0.0,0.0,0.0,TOI-776 c
362.65993251172,1.1400192857668427e-09,1.3766946990504342e-07,6.946547240628249e-08,2.2982249398870422,-1.0401386801094263,,,,,6.946547240628249e-08,0.0,0.0,0.0,0.0,Kepler-138 c
1496.164007929785,4.453682759136816e-11,1.7143092645052494e-09,8.989501820556692e-10,0.5655659538268294,-1.2602268940229575,,,,,8.989501820556692e-10,0.0,0.0,0.0,0.0,Kepler-54 c
88.43551243102164,5.185046831237815e-10,4.968528302271608e-08,2.5399668937401988e-08,0.49374669920732905,-1.0918047808345508,,,,,2.5399668937401988e-08,0.0,0.0,0.0,0.0,Kepler-49 c
16.037490036104238,2.0233003333550994e-09,7.877044274887861e-08,4.058188655561336e-08,2.2982249398870422,-1.1299239995595083,,,,,4.058188655561336e-08,0.0,0.0,0.0,0.0,Kepler-138 b
303.1991855983521,2.4457790076747665e-06,0.00015750987816134265,8.079736683908232e-05,46.70663684519859,-1.1616572237520766,,GJ 887 b,GJ 887 b,GJ 887 bGJ 887 b,8.079736683908232e-05,125.34216319595996,41.03454201194148,4.2681874223175635e-05,0.00014981255044763055,GJ 887 b
256.46495002973614,6.336646557895289e-06,0.00014151335257502894,7.620021659046066e-05,14.762405873717803,-1.1763529267190975,,GJ 536 b,GJ 536 b,GJ 536 bGJ 536 b,7.620021659046066e-05,140.63844428669643,43.36873209945122,4.2241306941084424e-05,0.00011479942233899744,GJ 536 b
272.1435073124896,9.175207297140208e-08,1.2075149510505196e-06,6.510120461730819e-07,5.655659538268293,-1.178911214918067,,,,,6.510120461730819e-07,0.0,0.0,0.0,0.0,TOI-776 b
337.9594084116983,6.274175917282071e-10,1.3670136067983526e-08,7.378531427472062e-09,0.5321486313021522,-1.1154198502994082,,,,,7.378531427472062e-09,0.0,0.0,0.0,0.0,Kepler-236 b
574.8184525476227,6.115001761709493e-10,7.317153590268678e-09,4.08459963121729e-09,0.5655659538268294,-1.2352890208699572,,,,,4.08459963121729e-09,0.0,0.0,0.0,0.0,Kepler-54 b
242.0026113323079,3.0435286533500903e-09,3.338851606567332e-08,1.9284858497455996e-08,0.5798826203737585,-1.2047289363253997,,,,,1.9284858497455996e-08,0.0,0.0,0.0,0.0,Kepler-267 c
