Name	Corona Temp. (K)	Wind Speed (km/s)
HD 62509 b	4598268.0	382.0
HD 63433 b	7330297.0	100.0
HD 63433 c	7330297.0	197.0
HD 63454 b	3467737.0	100.0
HD 63765 b	1252808.0	349.0
HD 6434 b	796073.0	192.0
HD 65216 b	1498493.0	368.0
HD 65216 c	1498493.0	445.0
HD 66141 b	1101387.0	364.0
HD 66428 b	1686818.0	420.0
HD 66428 c	1686818.0	468.0
HD 67087 b	3271195.0	358.0
HD 67087 c	3271195.0	426.0
HD 68402 b	2528869.0	397.0
HD 68988 b	1243541.0	100.0
HD 68988 c	1778858.0	483.0
HD 69830 b	1025653.0	100.0
HD 69830 c	1025653.0	225.0
HD 69830 d	1025653.0	324.0
HD 70573 b	18214054.0	385.0
HD 70642 b	4292424.0	419.0
HD 7199 b	1021622.0	371.0
HD 72659 b	1136616.0	436.0
HD 72659 c	1051137.0	485.0
HD 72892 b	974055.0	245.0
HD 73256 c	2317631.0	425.0
HD 73267 b	944686.0	398.0
HD 73267 c	944686.0	481.0
HD 73526 b	915410.0	326.0
HD 73526 c	865209.0	355.0
HD 73534 b	1094244.0	413.0
HD 73583 b	6317283.0	100.0
HD 73583 c	6317283.0	175.0
HD 74156 b	1658623.0	263.0
HD 74156 c	1658623.0	424.0
HD 7449 b	2479142.0	403.0
HD 74698 b	993270.0	171.0
HD 74698 c	993270.0	434.0
HD 75289 b	1303565.0	100.0
HD 75302 b	2419827.0	441.0
HD 75784 b	1620697.0	355.0
HD 75784 c	1334489.0	463.0
HD 75898 b	1752118.0	363.0
HD 76700 b	787675.0	100.0
HD 76920 b	1090385.0	361.0
HD 7924 b	4064388.0	100.0
HD 7924 c	4230000.0	160.0
HD 7924 d	4230000.0	205.0
HD 79498 b	2040421.0	413.0
HD 80606 b	1226635.0	301.0
HD 80653 b	2098389.0	100.0
HD 81040 b	4992718.0	392.0
HD 81688 b	3083452.0	326.0
HD 81817 b	18039231.0	417.0
HD 81817 c	18039231.0	400.0
HD 82886 b	1339223.0	380.0
HD 82943 b	2248732.0	363.0
HD 82943 c	2248732.0	334.0
HD 83443 b	2045558.0	100.0
HD 83443 c	2045558.0	460.0
HD 85390 b	979464.0	372.0
HD 85512 b	1033457.0	257.0
HD 8574 b	1315134.0	336.0
HD 86081 b	1720803.0	100.0
HD 86226 b	1409815.0	409.0
HD 86226 c	1409815.0	100.0
HD 86264 b	2395700.0	409.0
HD 87883 b	958111.0	429.0
HD 88133 b	1332849.0	100.0
HD 88986 b	1033372.0	318.0
HD 89307 b	2349878.0	418.0
HD 89345 b	1047130.0	147.0
HD 89744 b	2920582.0	348.0
HD 89839 b	2990643.0	436.0
HD 90156 b	1394495.0	253.0
HD 9174 b	906009.0	398.0
HD 92788 b	2153713.0	351.0
HD 92788 c	2153713.0	473.0
HD 93083 b	3761080.0	304.0
HD 93385 b	1771195.0	100.0
HD 93385 c	1771195.0	157.0
HD 93385 d	1771195.0	256.0
HD 93963 A b	3225584.0	100.0
HD 93963 A c	3225584.0	100.0
HD 94771 b	1262349.0	421.0
HD 95089 b	2318140.0	371.0
HD 95089 c	2840075.0	419.0
HD 95127 b	1728536.0	368.0
HD 95338 b	1262065.0	257.0
HD 95735 c	790561.0	413.0
HD 95872 b	772577.0	440.0
HD 96063 b	971988.0	359.0
HD 96127 b	2900128.0	374.0
HD 96167 b	1428262.0	370.0
HD 96700 b	901855.0	100.0
HD 96700 c	901855.0	193.0
HD 96700 d	901855.0	296.0
HD 97658 b	1517294.0	100.0
HD 98219 b	1661472.0	367.0
HD 98649 b	1443741.0	450.0
HD 98736 b	1004492.0	389.0
HD 99109 b	3812691.0	359.0
HD 99492 b	1317936.0	169.0
HD 99706 b	2578562.0	392.0
HIP 113103 b	6449429.0	100.0
HIP 113103 c	6449429.0	143.0
HIP 114933 b	1845611.0	411.0
HIP 116454 b	2351310.0	100.0
HIP 14810 b	1199331.0	100.0
HIP 14810 c	1199331.0	314.0
HIP 14810 d	1199331.0	391.0
HIP 21152 b	5697963.0	493.0
HIP 29442 b	737341.0	148.0
HIP 29442 c	737341.0	100.0
HIP 29442 d	737341.0	100.0
HIP 5158 b	1113274.0	346.0
HIP 5158 c	1113274.0	459.0
HIP 54597 b	1402325.0	428.0
HIP 56640 b	1025110.0	434.0
HIP 57274 b	758213.0	100.0
HIP 57274 c	914737.0	220.0
HIP 57274 d	914737.0	354.0
HIP 65 A b	1441146.0	100.0
HIP 66074 b	906864.0	339.0
HIP 70849 b	1724215.0	428.0
HIP 75056 A b	49402959.0	516.0
HIP 75092 b	1549794.0	393.0
HIP 90988 b	1572996.0	371.0
HIP 91258 b	2170504.0	100.0
HIP 97166 b	1709399.0	100.0
HIP 97166 c	1709399.0	175.0
HIP 99770 b	10949674.0	493.0
HN Lib b	1139956.0	194.0
HR 5183 b	1012408.0	496.0
HR 810 b	2127228.0	348.0
HR 8799 b	25894153.0	548.0
HR 8799 c	25894153.0	526.0
HR 8799 d	25894153.0	507.0
HR 8799 e	35736205.0	492.0
IC 4651 9122 b	4191713.0	393.0
K2-100 b	4992723.0	99.0
K2-101 b	4551077.0	158.0
K2-104 b	4221095.0	100.0
K2-105 b	5735013.0	100.0
K2-107 b	1567281.0	100.0
K2-108 b	1025443.0	100.0
K2-110 b	907497.0	136.0
K2-111 b	662586.0	100.0
K2-111 c	662586.0	163.0
K2-113 b	1199028.0	100.0
K2-114 b	1006595.0	100.0
K2-115 b	793883.0	195.0
K2-12 b	899701.0	100.0
K2-131 b	1216960.0	99.0
K2-132 b	951154.0	99.0
K2-136 b	5128279.0	100.0
K2-136 c	5128279.0	167.0
K2-136 d	5128279.0	204.0
K2-138 b	1941034.0	100.0
K2-138 c	1941034.0	100.0
K2-138 d	1941034.0	100.0
K2-138 e	1941034.0	100.0
K2-138 f	1941034.0	142.0
K2-138 g	1941034.0	246.0
K2-139 b	2640390.0	221.0
K2-140 b	842732.0	100.0
K2-141 b	1055921.0	100.0
K2-141 c	1055921.0	100.0
K2-146 b	1066032.0	100.0
K2-146 c	1066032.0	99.0
K2-167 b	1016275.0	100.0
K2-180 b	804440.0	100.0
K2-182 b	2348817.0	100.0
K2-19 b	943515.0	100.0
K2-19 c	943515.0	117.0
K2-19 d	943515.0	100.0
K2-199 b	1228367.0	100.0
K2-199 c	1228367.0	99.0
K2-21 b	3743199.0	100.0
K2-21 c	3743199.0	148.0
K2-222 b	1048844.0	170.0
K2-229 b	1223325.0	100.0
K2-229 c	1223325.0	100.0
K2-232 b	3220180.0	140.0
K2-233 b	7791906.0	100.0
K2-233 c	7791906.0	100.0
K2-233 d	7791906.0	202.0
K2-237 b	4105100.0	100.0
K2-238 b	1275107.0	100.0
K2-24 b	1329535.0	204.0
K2-24 c	1329535.0	252.0
K2-25 b	4046037.0	100.0
K2-26 b	3627419.0	111.0
K2-260 b	2732415.0	100.0
K2-261 b	899108.0	139.0
K2-263 b	1030925.0	256.0
K2-265 b	839825.0	100.0
K2-27 b	796850.0	100.0
K2-280 b	908644.0	197.0
K2-284 b	15521104.0	100.0
K2-287 b	1442667.0	170.0
K2-288 B b	3343746.0	211.0
K2-29 b	2042076.0	100.0
K2-290 b	1600668.0	100.0
K2-290 c	1600668.0	270.0
K2-291 b	1595873.0	99.0
K2-292 b	1081695.0	182.0
K2-3 b	941304.0	100.0
K2-3 c	941304.0	188.0
K2-3 d	941304.0	233.0
K2-30 b	1535122.0	100.0
K2-312 c	2098389.0	391.0
K2-32 b	938877.0	100.0
K2-32 c	938877.0	190.0
K2-32 d	938877.0	224.0
K2-32 e	938877.0	100.0
K2-329 b	2609008.0	135.0
K2-34 b	1986441.0	100.0
K2-36 b	3034608.0	100.0
K2-36 c	3034608.0	100.0
K2-38 b	1175324.0	100.0
K2-38 c	1175324.0	108.0
K2-39 b	1694145.0	100.0
K2-60 b	833786.0	100.0
K2-79 b	1131798.0	125.0
K2-9 b	3297020.0	100.0
K2-95 b	4084117.0	100.0
K2-97 b	1031705.0	100.0
K2-98 b	1346485.0	119.0
K2-99 b	2411315.0	208.0
KELT-10 b	1457153.0	100.0
KELT-12 b	2543177.0	100.0
KELT-14 b	1372282.0	100.0
KELT-16 b	1906577.0	100.0
KELT-17 b	5858019.0	100.0
KELT-18 b	2781905.0	100.0
KELT-2 A b	1703220.0	99.0
KELT-20 b	6263462.0	100.0
KELT-21 b	3101100.0	100.0
KELT-23 A b	1110504.0	100.0
KELT-24 b	5066739.0	100.0
KELT-3 b	2164368.0	100.0
KELT-4 A b	1495588.0	100.0
KELT-6 b	1260732.0	100.0
KELT-6 c	1382022.0	402.0
KELT-7 b	3704136.0	100.0
KELT-8 b	1204852.0	100.0
KELT-9 b	10601102.0	100.0
KIC 5437945 b	1834711.0	361.0
KIC 9663113 b	1867113.0	373.0
KOI-12 b	3333558.0	204.0
KOI-1257 b	878467.0	288.0
KOI-13 b	4080154.0	100.0
KOI-142 b	2880409.0	122.0
KOI-142 c	2313152.0	205.0
KOI-1599.01	1389617.0	198.0
KOI-1599.02	1389617.0	158.0
KOI-1783.01	12087407.0	310.0
KOI-1783.02	12087407.0	343.0
KOI-1831 d	4581282.0	230.0
KOI-1833 d	2198452.0	100.0
KOI-351 b	6384183.0	100.0
KOI-351 c	6384183.0	100.0
KOI-351 d	6384183.0	274.0
KOI-351 e	6384183.0	295.0
KOI-351 f	6384183.0	305.0
KOI-3680 b	1797790.0	312.0
KOI-7368 b	30882939.0	100.0
KOI-7913 b	30327993.0	197.0
KOI-94 b	1904501.0	100.0
KOI-94 c	1904501.0	134.0
KOI-94 d	1904501.0	214.0
KOI-94 e	1904501.0	270.0
KOI-984 b	3288239.0	100.0
KOI-984 c	3288239.0	198.0
Kepler-10 b	790490.0	100.0
Kepler-10 c	790490.0	250.0
Kepler-10 d	790490.0	313.0
Kepler-100 b	1138845.0	100.0
Kepler-1000 b	3620806.0	312.0
Kepler-1001 b	1356883.0	159.0
Kepler-1001 c	5622767.0	100.0
Kepler-1002 b	1590779.0	100.0
Kepler-1003 b	1848620.0	99.0
Kepler-1004 b	1016049.0	100.0
Kepler-1005 b	1153718.0	100.0
Kepler-1006 b	1401781.0	198.0
Kepler-1007 b	1405737.0	100.0
Kepler-1008 b	1036035.0	100.0
Kepler-1009 b	1633368.0	100.0
Kepler-101 b	1231485.0	100.0
Kepler-101 c	1231485.0	100.0
Kepler-1010 b	1323038.0	229.0
Kepler-1011 b	1402863.0	100.0
Kepler-1012 b	1602865.0	100.0
Kepler-1013 b	1412600.0	189.0
Kepler-1014 b	1329455.0	171.0
Kepler-1015 b	3140260.0	192.0
Kepler-1016 b	1568437.0	100.0
Kepler-1016 c	1568437.0	298.0
Kepler-1017 b	1869032.0	100.0
Kepler-1018 b	1402863.0	254.0
Kepler-1019 b	1556891.0	100.0
Kepler-102 b	3598163.0	100.0
Kepler-102 c	3598163.0	100.0
Kepler-102 d	3598163.0	99.0
Kepler-102 e	3598163.0	164.0
Kepler-102 f	3598163.0	212.0
Kepler-1020 b	1600800.0	289.0
Kepler-1021 b	1353691.0	139.0
Kepler-1022 b	1537459.0	100.0
Kepler-1023 b	1409292.0	269.0
Kepler-1024 b	1227987.0	270.0
Kepler-1025 b	1784775.0	278.0
Kepler-1026 b	1341985.0	231.0
Kepler-1027 b	3096078.0	100.0
Kepler-1028 b	1356883.0	100.0
Kepler-1029 b	1463129.0	100.0
Kepler-103 b	1223361.0	184.0
Kepler-103 c	1223361.0	327.0
Kepler-1030 b	1387007.0	186.0
Kepler-1031 b	1756178.0	100.0
Kepler-1032 b	2478780.0	100.0
Kepler-1033 b	1308085.0	100.0
Kepler-1034 b	1313238.0	114.0
Kepler-1035 b	1425003.0	100.0
Kepler-1036 b	1760676.0	302.0
Kepler-1037 b	1250547.0	99.0
Kepler-1038 b	1433511.0	311.0
Kepler-1038 c	652872.0	100.0
Kepler-1039 b	1383445.0	100.0
Kepler-104 b	676363.0	99.0
Kepler-104 c	676363.0	203.0
Kepler-104 d	676363.0	256.0
Kepler-1040 b	1493320.0	326.0
Kepler-1041 b	1692412.0	214.0
Kepler-1042 b	1285984.0	100.0
Kepler-1043 b	1406088.0	240.0
Kepler-1044 b	1699026.0	100.0
Kepler-1045 b	1386398.0	210.0
Kepler-1046 b	1660504.0	165.0
Kepler-1047 b	1455016.0	267.0
Kepler-1047 c	1455016.0	100.0
Kepler-1048 b	1459147.0	100.0
Kepler-1049 b	1398477.0	100.0
Kepler-105 b	1900458.0	100.0
Kepler-105 c	1790844.0	100.0
Kepler-1050 b	1702305.0	183.0
Kepler-1050 c	1702305.0	210.0
Kepler-1051 b	2917162.0	227.0
Kepler-1052 b	1682345.0	235.0
Kepler-1052 c	1651003.0	322.0
Kepler-1053 b	1731475.0	100.0
Kepler-1054 b	2035972.0	100.0
Kepler-1055 b	1829883.0	100.0
Kepler-1056 b	1940364.0	210.0
Kepler-1057 b	1862803.0	160.0
Kepler-1058 b	1620226.0	285.0
Kepler-1059 b	1190000.0	100.0
Kepler-106 c	1358597.0	153.0
Kepler-106 e	1358597.0	249.0
Kepler-1060 b	1472795.0	253.0
Kepler-1061 b	2401718.0	99.0
Kepler-1062 b	2037662.0	100.0
Kepler-1063 b	1756178.0	166.0
Kepler-1064 b	1519948.0	167.0
Kepler-1065 b	1412475.0	100.0
Kepler-1065 c	1412475.0	100.0
Kepler-1066 b	1590108.0	100.0
Kepler-1067 b	1351234.0	99.0
Kepler-1067 c	6430083.0	100.0
Kepler-1068 b	1502853.0	183.0
Kepler-1069 b	1450004.0	214.0
Kepler-107 b	1541342.0	100.0
Kepler-107 c	1541342.0	100.0
Kepler-107 d	1541342.0	100.0
Kepler-107 e	1541342.0	178.0
Kepler-1070 b	2067399.0	100.0
Kepler-1071 b	1430090.0	100.0
Kepler-1072 b	2000347.0	100.0
Kepler-1073 b	1619954.0	100.0
Kepler-1073 c	1619954.0	100.0
Kepler-1073 d	1592342.0	100.0
Kepler-1074 b	1511525.0	100.0
Kepler-1075 b	1696995.0	100.0
Kepler-1076 b	1544066.0	100.0
Kepler-1077 b	1505992.0	237.0
Kepler-1078 b	1434207.0	100.0
Kepler-1079 b	1121722.0	152.0
Kepler-108 b	1648310.0	267.0
Kepler-108 c	1648310.0	333.0
Kepler-1080 b	1603629.0	287.0
Kepler-1081 b	1350477.0	100.0
Kepler-1082 b	1217097.0	100.0
Kepler-1083 b	1327323.0	227.0
Kepler-1084 b	1561618.0	100.0
Kepler-1085 b	1762840.0	334.0
Kepler-1085 c	9202526.0	269.0
Kepler-1086 b	1798530.0	169.0
Kepler-1086 c	1798530.0	308.0
Kepler-1087 b	1658124.0	100.0
Kepler-1088 b	1895595.0	209.0
Kepler-1089 b	1424457.0	100.0
Kepler-109 b	1172648.0	100.0
Kepler-109 c	1172648.0	204.0
Kepler-1090 b	1407816.0	324.0
Kepler-1090 c	652872.0	245.0
Kepler-1091 b	1701614.0	100.0
Kepler-1092 b	1593466.0	269.0
Kepler-1093 b	1943900.0	214.0
Kepler-1093 c	1943900.0	290.0
Kepler-1094 b	1887228.0	284.0
Kepler-1095 b	1412475.0	100.0
Kepler-1096 b	1468777.0	100.0
Kepler-1097 b	1289943.0	318.0
Kepler-1098 b	1544378.0	100.0
Kepler-1099 b	1650435.0	100.0
Kepler-11 b	924981.0	100.0
Kepler-11 c	924981.0	148.0
Kepler-11 d	924981.0	205.0
Kepler-11 e	924981.0	230.0
Kepler-11 f	924981.0	253.0
Kepler-11 g	924981.0	303.0
Kepler-110 b	1452093.0	148.0
Kepler-110 c	1452093.0	231.0
Kepler-1100 b	2098523.0	100.0
Kepler-1101 b	1456805.0	281.0
Kepler-1102 b	1440586.0	261.0
Kepler-1103 b	1791521.0	198.0
Kepler-1104 b	2569002.0	100.0
Kepler-1105 b	849609.0	100.0
Kepler-1106 b	1876878.0	100.0
Kepler-1107 b	1386398.0	100.0
Kepler-1108 b	1460178.0	100.0
Kepler-1109 b	1613185.0	252.0
Kepler-111 b	2318409.0	100.0
Kepler-111 c	2318409.0	336.0
Kepler-1110 b	1278890.0	100.0
Kepler-1111 b	1845172.0	100.0
Kepler-1112 b	2542424.0	175.0
Kepler-1113 b	1712031.0	250.0
Kepler-1114 b	1433511.0	154.0
Kepler-1115 b	4024292.0	239.0
Kepler-1116 b	1330764.0	247.0
Kepler-1117 b	1460044.0	100.0
Kepler-1118 b	1511455.0	236.0
Kepler-1119 b	1876878.0	100.0
Kepler-112 b	824986.0	100.0
Kepler-112 c	824986.0	217.0
Kepler-1120 b	1317020.0	99.0
Kepler-1121 b	1966700.0	168.0
Kepler-1122 b	1363201.0	246.0
Kepler-1123 b	1284495.0	100.0
Kepler-1124 b	1415869.0	100.0
Kepler-1125 b	1483606.0	187.0
Kepler-1126 b	1222997.0	294.0
Kepler-1126 c	8820185.0	323.0
Kepler-1127 b	1443745.0	100.0
Kepler-1128 b	1391559.0	269.0
Kepler-1129 b	1524450.0	211.0
Kepler-1129 c	1524450.0	282.0
Kepler-113 b	1005892.0	100.0
Kepler-1130 b	2855432.0	100.0
Kepler-1130 c	671877.0	100.0
Kepler-1130 d	671877.0	100.0
Kepler-1131 b	1509112.0	100.0
Kepler-1132 b	1369084.0	266.0
Kepler-1133 b	1501488.0	123.0
Kepler-1134 b	1296470.0	175.0
Kepler-1135 b	1418779.0	280.0
Kepler-1136 b	1667032.0	100.0
Kepler-1137 b	3144391.0	225.0
Kepler-1138 b	1437407.0	100.0
Kepler-1139 b	1412475.0	100.0
Kepler-114 b	1919684.0	100.0
Kepler-114 c	1809785.0	100.0
Kepler-114 d	1809785.0	100.0
Kepler-1140 b	1250759.0	199.0
Kepler-1141 b	1156298.0	100.0
Kepler-1142 b	1257143.0	186.0
Kepler-1143 b	1306583.0	100.0
Kepler-1143 c	1306583.0	325.0
Kepler-1144 b	1541101.0	181.0
Kepler-1145 b	1299825.0	100.0
Kepler-1146 b	1262800.0	100.0
Kepler-1147 b	1625948.0	110.0
Kepler-1148 b	1348914.0	100.0
Kepler-1149 b	1554087.0	100.0
Kepler-115 b	1264319.0	100.0
Kepler-115 c	1264319.0	100.0
Kepler-1150 b	1310014.0	100.0
Kepler-1151 b	1414551.0	274.0
Kepler-1152 b	1510708.0	100.0
Kepler-1153 b	1382057.0	100.0
Kepler-1154 b	2360033.0	100.0
Kepler-1154 c	2360033.0	100.0
Kepler-1155 b	1629954.0	233.0
Kepler-1156 b	1431150.0	127.0
Kepler-1157 b	1632999.0	100.0
Kepler-1158 b	2069014.0	175.0
Kepler-1159 b	2060347.0	209.0
Kepler-116 b	8646346.0	100.0
Kepler-116 c	8646346.0	164.0
Kepler-1160 b	1385246.0	100.0
Kepler-1161 b	1555652.0	100.0
Kepler-1162 b	1417884.0	227.0
Kepler-1162 c	6298866.0	264.0
Kepler-1163 b	2007192.0	100.0
Kepler-1164 b	1593309.0	100.0
Kepler-1165 b	1824353.0	100.0
Kepler-1165 c	9306314.0	231.0
Kepler-1166 b	1315495.0	231.0
Kepler-1167 b	1405416.0	100.0
Kepler-1168 b	1433511.0	259.0
Kepler-1169 b	3325342.0	100.0
Kepler-117 b	1311729.0	196.0
Kepler-117 c	1311729.0	263.0
Kepler-1170 b	1283317.0	100.0
Kepler-1171 b	3535170.0	100.0
Kepler-1172 b	1427743.0	214.0
Kepler-1173 b	1323038.0	100.0
Kepler-1174 b	1685721.0	100.0
Kepler-1175 b	1466986.0	241.0
Kepler-1176 b	1600119.0	208.0
Kepler-1177 b	1425003.0	297.0
Kepler-1178 b	1323915.0	208.0
Kepler-1179 b	1296470.0	100.0
Kepler-118 b	644390.0	100.0
Kepler-118 c	644390.0	193.0
Kepler-1180 b	1869881.0	175.0
Kepler-1181 b	1837630.0	100.0
Kepler-1181 c	1891140.0	100.0
Kepler-1182 b	1739185.0	122.0
Kepler-1183 b	1475934.0	221.0
Kepler-1184 b	1689076.0	265.0
Kepler-1185 b	2927740.0	297.0
Kepler-1186 b	1415637.0	180.0
Kepler-1187 b	1746042.0	192.0
Kepler-1188 b	1512213.0	187.0
Kepler-1189 b	1762840.0	100.0
Kepler-119 b	1619064.0	100.0
Kepler-119 c	1619064.0	100.0
Kepler-1190 b	1463016.0	100.0
Kepler-1191 b	1362460.0	100.0
Kepler-1192 b	1386398.0	215.0
Kepler-1193 b	1348182.0	100.0
Kepler-1194 b	1348184.0	171.0
Kepler-1195 b	1344291.0	100.0
Kepler-1196 b	1541101.0	274.0
Kepler-1197 b	1924398.0	100.0
Kepler-1198 b	1366329.0	100.0
Kepler-1199 b	977356.0	162.0
Kepler-12 b	1594816.0	100.0
Kepler-120 b	1511360.0	100.0
Kepler-120 c	1511360.0	100.0
Kepler-1200 b	1759034.0	100.0
Kepler-1201 b	1950914.0	167.0
Kepler-1202 b	1509112.0	221.0
Kepler-1203 b	1554495.0	99.0
Kepler-1204 b	1485234.0	289.0
Kepler-1205 b	1296470.0	100.0
Kepler-1206 b	1598264.0	100.0
Kepler-1207 b	1667118.0	163.0
Kepler-1208 b	1365837.0	100.0
Kepler-1209 b	1917300.0	221.0
Kepler-121 b	6298866.0	100.0
Kepler-121 c	6298866.0	240.0
Kepler-1210 b	1287457.0	100.0
Kepler-1211 b	1486865.0	124.0
Kepler-1212 b	1814204.0	150.0
Kepler-1213 b	1745027.0	100.0
Kepler-1214 b	1340699.0	179.0
Kepler-1215 b	1351234.0	100.0
Kepler-1216 b	1521231.0	100.0
Kepler-1217 b	1616403.0	99.0
Kepler-1218 b	1616403.0	206.0
Kepler-1219 b	1525193.0	194.0
Kepler-122 b	1597397.0	100.0
Kepler-122 c	1597397.0	150.0
Kepler-122 d	1597397.0	205.0
Kepler-122 e	1597397.0	244.0
Kepler-122 f	1581500.0	265.0
Kepler-1220 b	1647038.0	100.0
Kepler-1221 b	1369084.0	100.0
Kepler-1222 b	1400983.0	100.0
Kepler-1223 b	1574084.0	167.0
Kepler-1224 b	2295234.0	164.0
Kepler-1225 b	1913254.0	100.0
Kepler-1226 b	1626641.0	188.0
Kepler-1227 b	1490103.0	293.0
Kepler-1228 b	1237511.0	99.0
Kepler-1229 b	1434541.0	269.0
Kepler-123 b	6644833.0	187.0
Kepler-123 c	6644833.0	222.0
Kepler-1230 b	1718699.0	100.0
Kepler-1231 b	1502853.0	100.0
Kepler-1232 b	1342025.0	213.0
Kepler-1233 b	1986441.0	258.0
Kepler-1234 b	1387007.0	109.0
Kepler-1235 b	1388413.0	100.0
Kepler-1236 b	1477429.0	222.0
Kepler-1237 b	1391559.0	287.0
Kepler-1238 b	2486758.0	100.0
Kepler-1239 b	3049843.0	100.0
Kepler-124 b	2556556.0	100.0
Kepler-124 c	2556556.0	130.0
Kepler-124 d	2556556.0	215.0
Kepler-1240 b	1517993.0	99.0
Kepler-1241 b	1337392.0	186.0
Kepler-1242 b	1160319.0	141.0
Kepler-1243 b	1440586.0	177.0
Kepler-1244 b	2975843.0	100.0
Kepler-1245 b	1365784.0	100.0
Kepler-1245 c	1365784.0	100.0
Kepler-1246 b	1474223.0	100.0
Kepler-1247 b	1343981.0	152.0
Kepler-1248 b	3111771.0	100.0
Kepler-1249 b	2025562.0	213.0
Kepler-125 b	596906.0	100.0
Kepler-125 c	596906.0	100.0
Kepler-1250 b	1406990.0	100.0
Kepler-1251 b	1342025.0	252.0
Kepler-1252 b	1591093.0	149.0
Kepler-1253 b	1045915.0	272.0
Kepler-1254 b	1163486.0	100.0
Kepler-1254 c	1163486.0	100.0
Kepler-1254 d	1163486.0	100.0
Kepler-1255 b	1699026.0	243.0
Kepler-1256 b	1674394.0	146.0
Kepler-1257 b	1421193.0	100.0
Kepler-1258 b	1568437.0	100.0
Kepler-1259 b	1224780.0	100.0
Kepler-126 b	1785591.0	126.0
Kepler-126 c	1785591.0	210.0
Kepler-126 d	1785591.0	300.0
Kepler-1260 b	1616403.0	196.0
Kepler-1261 b	1372794.0	249.0
Kepler-1262 b	1472795.0	100.0
Kepler-1263 b	1296470.0	99.0
Kepler-1264 b	1496517.0	100.0
Kepler-1265 b	1194737.0	100.0
Kepler-1266 b	1244079.0	215.0
Kepler-1266 c	1240808.0	100.0
Kepler-1267 b	1831027.0	145.0
Kepler-1268 b	1494371.0	249.0
Kepler-1269 b	1705565.0	244.0
Kepler-127 b	2152079.0	176.0
Kepler-127 c	2152079.0	232.0
Kepler-127 d	2152079.0	263.0
Kepler-1270 b	1533238.0	100.0
Kepler-1271 b	1689677.0	100.0
Kepler-1272 b	1591093.0	260.0
Kepler-1273 b	1412475.0	225.0
Kepler-1274 b	2081366.0	100.0
Kepler-1275 b	2206774.0	100.0
Kepler-1276 b	1887228.0	148.0
Kepler-1277 b	1308085.0	243.0
Kepler-1278 b	1791521.0	100.0
Kepler-1279 b	2032520.0	211.0
Kepler-128 b	1552564.0	174.0
Kepler-128 c	1552564.0	210.0
Kepler-1280 b	2029050.0	288.0
Kepler-1281 b	1411196.0	100.0
Kepler-1282 b	1385246.0	100.0
Kepler-1283 b	1986441.0	146.0
Kepler-1284 b	1379646.0	100.0
Kepler-1285 b	2063882.0	178.0
Kepler-1286 b	1499695.0	126.0
Kepler-1287 b	1511455.0	120.0
Kepler-1288 b	2000347.0	99.0
Kepler-1289 b	1933233.0	100.0
Kepler-129 b	1165948.0	182.0
Kepler-129 c	1165948.0	290.0
Kepler-129 d	1165948.0	428.0
Kepler-1290 b	1508154.0	99.0
Kepler-1291 b	1296470.0	100.0
Kepler-1292 b	1372523.0	100.0
Kepler-1293 b	2022056.0	100.0
Kepler-1294 b	1544378.0	303.0
Kepler-1295 b	1363201.0	100.0
Kepler-1296 b	1456738.0	100.0
Kepler-1297 b	1496517.0	100.0
Kepler-1298 b	2246855.0	100.0
Kepler-1299 b	1434207.0	188.0
Kepler-130 b	1179178.0	100.0
Kepler-130 c	1189905.0	220.0
Kepler-130 d	1179178.0	287.0
Kepler-1300 b	1764336.0	212.0
Kepler-1301 b	1299697.0	100.0
Kepler-1302 b	1343981.0	100.0
Kepler-1303 b	1434195.0	100.0
Kepler-1304 b	1340699.0	170.0
Kepler-1305 b	1443745.0	155.0
Kepler-1306 b	1403943.0	173.0
Kepler-1307 b	1543356.0	189.0
Kepler-1308 b	1326106.0	100.0
Kepler-1309 b	1426643.0	214.0
Kepler-131 b	1644628.0	174.0
Kepler-131 c	1644628.0	214.0
Kepler-1310 b	1470355.0	100.0
Kepler-1311 b	1017495.0	126.0
Kepler-1311 c	1017495.0	100.0
Kepler-1311 d	1048720.0	328.0
Kepler-1312 b	2469750.0	100.0
Kepler-1312 c	7492736.0	100.0
Kepler-1313 b	1986636.0	100.0
Kepler-1314 b	1050364.0	100.0
Kepler-1315 b	1623395.0	99.0
Kepler-1315 c	641407.0	100.0
Kepler-1316 b	1316082.0	289.0
Kepler-1317 b	1313238.0	100.0
Kepler-1318 b	1320518.0	321.0
Kepler-1319 b	1121322.0	99.0
Kepler-132 b	1446884.0	100.0
Kepler-132 c	1446884.0	100.0
Kepler-132 d	1446884.0	188.0
Kepler-132 e	1462293.0	299.0
Kepler-1320 b	1730963.0	99.0
Kepler-1321 b	1325394.0	100.0
Kepler-1321 c	1325394.0	100.0
Kepler-1321 d	1311111.0	99.0
Kepler-1322 b	1399615.0	100.0
Kepler-1322 c	7394838.0	100.0
Kepler-1323 b	1731013.0	100.0
Kepler-1324 b	1835965.0	100.0
Kepler-1325 b	1345115.0	232.0
Kepler-1326 b	2971803.0	261.0
Kepler-1327 b	1530827.0	167.0
Kepler-1328 b	1410019.0	100.0
Kepler-1329 b	1144092.0	100.0
Kepler-133 b	878637.0	100.0
Kepler-133 c	878637.0	234.0
Kepler-1330 b	1336735.0	100.0
Kepler-1331 b	1401866.0	100.0
Kepler-1332 b	1760676.0	124.0
Kepler-1333 b	1391559.0	298.0
