Name,Max. Frequency [MHz],Max. Flux Density [Jy],Max. Frequency Lower Uncertainty [MHz],Max. Frequency Upper Uncertainty [MHz],Max. Flux Density Lower Uncertainty [Jy],Max. Flux Density Upper Uncertainty [Jy]
HD 235088 b,11.74515013690879,4.872797551257667e-05,3.3211959314963746,4.275410519553301,2.1597647069528537e-05,4.208265203300379e-05
TOI-199 b,1.5852601219362508,4.867307778451357e-05,1.3955310162312937,33.88557456300599,3.375297727667162e-05,9.308037646018487e-05
OGLE-TR-132 b,7.889222259969352,4.834550390383601e-05,3.8997596264795056,8.657343679703928,2.3496896420534946e-05,4.61023912197736e-05
Kepler-447 b,1.880311520996886,4.7745648894005434e-05,1.3730090775949193,7.865913834214352,3.654318525806781e-05,7.00060668777035e-05
HD 7199 b,0.19518656143717134,4.7688810835607866e-05,0.17625131646621714,9.260996639986727,3.668181611050265e-05,7.095461093626562e-05
TOI-3629 b,2.845858998176104,4.726048188744267e-05,0.6259067469820043,0.7779041302829848,1.1818044060079066e-05,1.7636469876103384e-05
LHS 1140 c,21.009172523905438,4.648866616295547e-05,1.5461709092295628,1.684341002232216,7.492391309035795e-06,1.0175396380880806e-05
HD 86226 c,20.891388489553638,4.631191672729444e-05,4.845113241210523,5.909085943295562,1.5355507039909995e-05,2.961559679113766e-05
TOI-815 c,34.34323551773527,4.6284936270842945e-05,32.52714766796566,2379.9083482707897,3.789566896901396e-05,0.00016689636992228482
HD 75302 b,0.364452416789943,4.5800514614963546e-05,0.3484352803965296,32.74879222933434,3.647497489020504e-05,0.00011653169454402276
BD-08 2823 b,8.468866281278682,4.512333315568421e-05,5.858019434100749,11.189081532664634,2.689749441044635e-05,7.462929499175305e-05
HD 156411 b,0.23807640519234793,4.496967824217931e-05,0.21750900256832412,11.298615883642311,3.421225081784403e-05,6.871372323979801e-05
TOI-1130 b,13.855163683664328,4.486944737447785e-05,2.0201223936827635,5.727401995938253,9.021806142035708e-06,1.1801466280337506e-05
TOI-4438 b,6.057678243770952,4.453529134497842e-05,2.3280314274110117,4.538174792972847,1.7130994378801932e-05,3.848222810997889e-05
HD 11964 b,0.10071736212830937,4.3832930575907723e-05,0.09247366259633971,6.179277966848679,3.4103510814095756e-05,7.30275134022929e-05
HD 216520 b,5.218414318223756,4.270908688444731e-05,4.975223271843722,621.0202862016567,3.459431274254722e-05,0.00010127462679268506
HD 27894 c,0.9909169173165673,4.219051966565804e-05,0.8964222296929972,56.405220618626515,3.203907113418393e-05,7.05877288268009e-05
WASP-88 b,0.4813546219961106,4.206965053588827e-05,0.15834742396733847,0.4587996075198851,2.5565391754312302e-05,5.293376568384538e-05
HD 10697 b,0.41171075525479267,4.1992199791395586e-05,0.39294543622020767,36.540479591319546,3.289669910769298e-05,8.742975234895536e-05
TOI-199 c,0.8475408013726823,4.135071174296179e-05,0.7464093764724933,28.057715179681953,3.137946767857922e-05,8.169686479574223e-05
XO-5 b,7.695491375006068,4.132644159260926e-05,1.1787340869090661,1.4021498733031912,7.085729707997617e-06,8.403087667221682e-06
HD 109271 b,4.56834541785336,4.0944766441981455e-05,3.017408068267523,9.296303434531689,2.284912933009376e-05,4.438770384493119e-05
HATS-25 b,0.5814951240123323,4.024567003679652e-05,0.21430076792511704,0.38225557498477225,1.3597700245491805e-05,1.876740345434171e-05
TOI-4515 b,7.365934129470693,4.001165967921621e-05,6.551838273582622,242.635798925027,2.8507344716555668e-05,4.876521392344429e-05
CoRoT-19 b,2.6953779272591283,3.9578047954500444e-05,0.46419697310555286,0.5498572881123023,7.775276454263669e-06,9.603490814531043e-06
HD 10180 e,1.9027865062993106,3.949070749882708e-05,1.75433252903199,131.76767874449766,3.075050142781342e-05,6.336424555334065e-05
K2-36 b,76.73122731387866,3.94899134863435e-05,31.523984246061396,23.34998255822903,9.911560449267274e-06,1.6194535162642948e-05
TOI-6086 b,49.24341104940365,3.9442704175913495e-05,14.583623324551063,17.623731528548518,9.60633320935694e-06,1.3559242011225577e-05
HD 176986 b,11.3171896796397,3.9375639315213204e-05,5.136850076852068,10.216982129175502,2.140968574649734e-05,5.413658883745454e-05
HD 150706 b,0.27048479270893677,3.91992877888656e-05,0.2600144026371062,23.61352519005527,3.2180379559063894e-05,0.00010756324808102365
HD 136352 c,4.8893815964732354,3.9173414561039704e-05,4.711396631707044,453.7607440505894,3.08676556293004e-05,8.018116137759073e-05
HD 40307 f,8.008459957289016,3.913512945610553e-05,7.7179703934533626,819.7239119955416,3.1536637402153734e-05,9.203443098338447e-05
HD 29021 b,0.35312945229047754,3.889127223231214e-05,0.3359491551752237,31.014204536109407,3.086261611147638e-05,8.692780200156348e-05
LHS 1140 b,14.454529431574244,3.8718002797269175e-05,0.8903949258512078,0.9389886066009012,6.367881569424362e-06,8.356049120602808e-06
HD 86226 b,0.10256272966610086,3.766617977500555e-05,0.09129313381881188,3.7682916830774382,2.854394716563212e-05,6.761870133169831e-05
HD 97658 b,18.911594469453636,3.729928013727151e-05,3.548541001951463,4.163162661774528,1.161749235053396e-05,3.1722659383026843e-05
HATS-28 b,1.2498872001132104,3.653183690376546e-05,0.45631871724816253,0.7240082561980234,1.2514399381297279e-05,2.03896855905294e-05
WASP-144 b,5.8397538972778245,3.628170953682911e-05,2.231768883327693,3.5305699205765118,1.3561983325644134e-05,2.688468987572875e-05
K2-30 b,2.065097307117546,3.6064894806263664e-05,0.546198434576251,0.7657483310042266,1.1316740063119346e-05,1.981519412052992e-05
TOI-444 b,20.720999128313384,3.565049357627004e-05,19.300963056494233,1133.9512117300917,2.7012130807628243e-05,5.619593133680165e-05
WASP-141 b,30.03665160414908,3.55255317733175e-05,2.889160057255772,2.4830702806934397,8.504459086427838e-06,1.1296644190368625e-05
HD 134606 e,26.97805075658845,3.538645950170714e-05,11.812244939485945,16.070539639612992,1.772877223159464e-05,3.454489496418821e-05
HD 189567 b,6.438966471383982,3.532245474722441e-05,6.142206922682118,659.8056458358259,2.7833866461086534e-05,7.782727729989213e-05
TOI-150.01,20.853385807175627,3.50130506709755e-05,0.8827405194949485,0.7706479220047484,4.040329777410263e-06,4.505141193497613e-06
TOI-1288 b,13.851325175286025,3.437765721397325e-05,3.486566507980319,3.8484492998063793,7.456365434554996e-06,9.40596450598005e-06
NGTS-8 b,6.789368645007355,3.432917720114825e-05,1.1320859486194665,1.3827163962905145,9.171377943061139e-06,1.304666114781607e-05
DMPP-1 b,5.150573823306081,3.40906768873024e-05,4.688948854075156,233.0640245516878,2.537189429649058e-05,6.0344410545057264e-05
HD 125595 b,8.870372825113037,3.331051799797271e-05,5.474332689137207,9.048528993372592,1.910765424822974e-05,6.237394301021707e-05
DMPP-1 c,10.552494289910534,3.2538611471586925e-05,6.367777987900034,9.592105308229382,1.5778514202669478e-05,3.4350370114636064e-05
OGLE-TR-113 b,20.371505710845117,3.2259779820286684e-05,6.001465877346217,7.779178957200479,1.5700778873942852e-05,2.474424055641232e-05
WASP-158 b,35.8333949579725,3.2249812196534294e-05,5.599599055219937,4.69762528671064,1.3745345866642795e-05,2.234745804284107e-05
Kepler-42 c,32.59082967490367,3.222410644807222e-05,17.537818735390296,55.4373266286784,2.412722221945444e-05,8.363671141264746e-05
CoRoT-21 b,19.605253283125254,3.219957043237765e-05,9.749023933276467,9.269445559395152,1.2357021880775766e-05,2.1489082621331472e-05
HD 156668 b,16.465579590083514,3.190717624871086e-05,7.467758668653561,13.894041183027177,1.6944426599158287e-05,3.7004029721690875e-05
HD 11506 b,0.4932940377648959,3.175498652638668e-05,0.46661559708798234,41.992955296939456,2.4875962729648583e-05,6.434452974270411e-05
WASP-45 b,19.207015578511616,3.159985799564833e-05,5.842678642937555,6.44520028243852,9.57745091258642e-06,1.4324401229112204e-05
HAT-P-52 b,7.937961185855327,3.1349706112152216e-05,2.813043838834492,4.539059099287796,1.1896618154959927e-05,2.2242240366028705e-05
HD 204941 b,0.18255158974870703,3.132598285963033e-05,0.17108485529582187,10.35201030471231,2.407674528658906e-05,5.6982811135726285e-05
HD 110113 b,15.123801547326789,3.086930316177198e-05,3.848802410484856,5.907171331618763,7.3880646158800305e-06,9.431969746032877e-06
HAT-P-21 b,41.06513885619428,3.079107507020894e-05,6.3411801170463065,5.316647085272486,1.6814811437832547e-05,3.187703761143342e-05
HD 154857 b,0.4503663143447148,3.0403287122712548e-05,0.42201941177308633,34.8503421523629,2.3432115510511602e-05,5.6983424736480714e-05
GJ 414 A b,4.884589044701799,3.0235721292221322e-05,4.722234627466561,536.471322551923,2.6220119117694322e-05,0.00010996794152521661
tau Cet f,4.039921165086306,3.0160814795606317e-05,3.985315998069447,603.882132385286,2.5079904243500157e-05,0.00010858544711591651
WASP-156 b,6.666674883630335,2.991514949172657e-05,1.6715284616624153,2.1906926303252154,1.036286339300076e-05,2.357544797534304e-05
HD 13808 b,7.904971215305512,2.9854344375916044e-05,7.510239134907513,663.2296822286767,2.407024522096044e-05,6.611318517766207e-05
HD 176986 c,9.712727679033396,2.965752423635763e-05,9.236051167683971,823.1458090088379,2.3862756396832948e-05,7.025630235552832e-05
HD 145675 c,0.1679291233072571,2.958471541245068e-05,0.16332724220036338,19.26098353559986,2.3831486834335956e-05,7.56872927623158e-05
TOI-836 c,10.763206315952996,2.94846180681407e-05,3.8301111211625853,4.576311726211662,1.2603893478258177e-05,3.453832594127194e-05
TOI-5398 c,7.002988075029988,2.9061498693059333e-05,3.9791496256415124,7.31869180621111,1.2372317472237284e-05,2.237822481462809e-05
HD 147018 c,0.4715401087852069,2.8971413305447962e-05,0.4490206548605532,40.76456825325338,2.321138883505641e-05,7.080037447921051e-05
TOI-836 b,26.4457363425336,2.868489168935712e-05,7.0262318204543135,8.314713499626428,1.1241880225318835e-05,2.8569892777617168e-05
HD 134987 c,0.0893648615733138,2.8549767426581275e-05,0.08501279483559186,6.646743750284015,2.2360674663522968e-05,5.909963903734164e-05
