Names,x,y_mag,y_kin,y_both,d,s,l_mag,l_kin,l_both,y_err_min,y_err_max,x_err_min,x_err_max,Color
TOI-2134 b,8.536061358505057,9.176766708960294e-06,0.00011371906232455155,6.217014742378342e-05,6.793257142761927,-1.1147437165568987,,,,2.535353145178043e-05,7.674899945837239e-05,1.851551904433042,3.5962761075851386,black
WASP-59 b,21.172081788650743,2.223061609679408e-06,0.00020668345722357125,0.00011176222083510978,1.3254281260411205,-1.1602752223610195,,,,5.981790839604532e-05,0.0003195825534786906,3.8116349022210017,2.9893529499443368,black
WASP-10 b,45.21690727131231,0.00010566181801132841,3.7254700766787744e-05,7.387540267292706e-05,1.0898369850686065,-1.4216117845418204,,,,3.466808125604443e-05,8.053244305335122e-05,1.4774246317973265,1.4042291713467918,black
Qatar-9 b,29.955670869643157,0.00034769692360763047,1.8672636879951534e-05,0.0001827472391257586,0.7188291920826648,-1.628903515370958,,,,6.26954610060508e-05,0.00015174609766266698,8.569404209416355,7.3901820003130325,black
NGTS-10 b,48.57241106121842,0.0010029298745080596,8.867719463690604e-06,0.0005062071479215663,0.473253692404948,-1.8550455585888994,,,,0.00018077069827628642,0.00030421100054299813,14.940587383014552,9.129133740995833,black
HD 113996 b,0.6200328858002049,0.017611213048189973,1.1886246722636302e-06,0.008807320863489062,1.3208935927648267,0.21980931111298846,,,,0.006855452774905686,0.02562034645935853,0.5835291478037267,44.432347957645966,black
alf Tau b,0.5182404347345413,0.7495418852827034,1.2397230692656403e-05,0.3747764155994955,7.520350959257648,0.3000200691766946,,,,0.30719187492446237,1.6186491046375109,0.4918833830054746,44.39693760548262,black
Kepler-80 c,5.429553392429166,2.4489428532646828e-08,1.073276488045463e-06,5.504948361851065e-07,0.41592751195883443,-1.1121908400164706,,,,1.874039938639399e-07,5.333979937750325e-07,1.941230254763476,2.783533797335269,black
Kepler-80 b,8.248410829600724,9.413414972292025e-08,1.023427515677724e-06,5.643595833612087e-07,0.41592751195883443,-1.17989134466347,,,,1.7774146161225236e-07,4.652757382534672e-07,2.535150181482445,3.496569745571792,black
Kepler-80 e,22.30822119355121,1.485076690581928e-07,3.173183571313563e-07,2.4179956946315696e-07,0.41592751195883443,-1.3130060451961416,,,,6.888836426601313e-08,1.5864632988340468e-07,6.787274973947717,7.504703895368742,black
Kepler-80 d,59.029875213769145,4.605993566849419e-07,2.342438636581116e-07,3.630412423330631e-07,0.41592751195883443,-1.4352404524559967,,,,9.83389178682849e-08,1.7201218224147373e-07,4.73080112826333,4.365106508572175,black
Kepler-80 f,61.44758016652264,9.442321030569794e-06,1.9625251944822814e-07,4.840684417438269e-06,0.41592751195883443,-1.7633349435804493,,,,1.527680086698613e-06,3.3217325158755163e-06,17.567177767386113,21.129279151115057,black
HD 108202 b,0.2976658311588172,7.546247467526097e-08,3.597225603901464e-05,1.802625882058404e-05,3.972248264702319,0.5608308723608518,,,,1.4468433501616256e-05,4.606659882507349e-05,0.28683638921772586,26.913776239738365,black
TOI-712 b,10.306106341240874,2.362584654477641e-07,4.232026244245135e-05,2.1717718352811936e-05,2.621318485815769,-1.0999128957014657,,,,8.765319503255878e-06,2.099631017522686e-05,2.839671816152049,3.546085109191644,black
HD 285507 b,3.9397562690870696,4.142299816174477e-05,0.005787683514792206,0.0029356262851665672,3.4125521653835027,-1.2218487496163564,,,,0.00174205334090917,0.002915322156896325,2.265439043879522,7.632743080957217,black
HD 21749 c,79.1116241529563,1.7981698652090647e-06,1.3201164215256384e-05,7.664505503759079e-06,9.41573745224898,-1.1855276077661463,,,,2.9366069338063233e-06,8.480345748198082e-06,8.326423596312893,7.594854632430625,black
HIP 57274 d,0.24978925149985354,6.915030440264523e-07,0.0003266830599175552,0.00016399089756695908,5.941768756262262,-0.13620166773817458,,,,0.00012378579610483034,0.00032618616714345555,0.2261441383388088,10.365493774473016,black
HD 73583 c,33.39227869935607,1.8699925311572256e-05,0.00014354444354611266,9.074059115207989e-05,4.867956486308421,-0.8956135676623139,,,,7.005822579750819e-05,0.00017177430790982575,31.259471551946945,2494.8061170046954,black
HD 190007 b,4.598993495002503,4.263862224438569e-05,0.0033491926154641696,0.0017350430016278716,12.086174815417793,-1.0407573348832573,,,,0.0010201093046792896,0.0022640515842911792,3.015924950617718,7.631859229405638,black
HD 125595 b,8.931487551133236,1.2132524541711917e-06,6.475874903644239e-05,3.349043614789427e-05,5.4493201940750655,-1.0969100130080565,,,,1.9555284496549513e-05,6.104479549607562e-05,5.468583668063153,8.951157448068981,black
HIP 57274 b,9.71702384715666,3.7520386588030373e-06,4.5369617282958966e-05,2.5526246452637638e-05,5.941768756262262,-1.154901959985743,,,,1.4452508682193512e-05,3.5998647898139005e-05,5.967265407656745,9.847982880368672,black
HD 73583 b,11.359025478584016,5.389013735974615e-06,0.0005078418474205311,0.0002714826713344142,4.867956486308421,-1.2194270908477947,,,,0.00014048919866567635,0.00040520207315017815,4.738962510187571,6.8071485348832965,black
OGLE-TR-113 b,20.22679142705976,6.262731756376201e-05,1.8975024839312541e-06,3.22716579227414e-05,0.2712726520731481,-1.637976002027841,,,,1.5628524104469446e-05,2.5397521961089098e-05,5.851991959237928,7.999805731001931,black
TOI-824 b,49.402364079530855,0.0002967081728748244,1.1960255243028308e-05,0.00015402469843782917,2.4037849148033725,-1.6620436096145441,,,,4.788042390074988e-05,7.807180232475793e-05,11.264779408348701,13.466791049588416,black
bet Cnc b,0.7339092528344365,0.40858010139862144,1.0600315014429453e-06,0.20429039413303784,1.7256560028917625,0.1866527794290693,,,,0.1571702201914585,0.933015441559085,0.6850271903951297,42.34184312249101,black
bet UMi b,0.6782216253135505,0.6933116894107259,7.125542661870232e-06,0.3466601537074119,3.963015986207079,0.13639397992181646,,,,0.2753966703729309,1.3593491162510882,0.6359124284028206,51.38030733989781,black
Kepler-167 e,0.5372769166684477,1.746212467786695e-09,4.897548840181046e-07,2.4658525925736497e-07,0.44943328386789244,0.27547567433987497,,,,1.9573550392145564e-07,5.17137738547545e-07,0.5157728887800326,50.431291934536546,black
Kepler-167 d,21.89419218559081,1.493579604706987e-10,3.422864654715673e-08,1.7309269108767583e-08,0.44943328386789244,-0.841913343658161,,,,1.440904680847365e-08,4.768327302193062e-08,21.374882487491114,3864.7533413913993,black
Kepler-167 c,15.038685026668897,3.4730522814690816e-08,1.2219338635277168e-07,7.885032834985284e-08,0.44943328386789244,-1.1540981007012985,,,,2.8312829739938024e-08,6.295462371807759e-08,4.182119256070154,5.136092679072867,black
WASP-132 b,1.9333916707619374,2.8634798084777068e-05,0.0001373546620300781,8.363656891501975e-05,1.2502224002986198,-1.1784268529955764,,,,1.5603058716564562e-05,2.077849894815064e-05,0.4442847139850319,0.5888457341009801,black
HAT-P-11 b,12.884753289392467,6.110548255494866e-05,9.25722734098258e-05,7.594210769801886e-05,4.069007173913823,-1.2838683494880476,,,,2.7122556609070326e-05,6.858742431276884e-05,2.750071283077352,3.3262008906404397,black
Kepler-167 b,18.986183663220324,1.9989591085649533e-07,1.4704258643920594e-07,1.7203208310594733e-07,0.44943328386789244,-1.3115367061766214,,,,5.9167828737912554e-08,1.3303771473533884e-07,5.301254970802178,6.337259548706964,black
HD 114386 b,0.37857231438944383,1.7336838872883583e-06,0.00023373528710701015,0.00011887641866668429,5.502907332348649,0.2465635311741732,,,,9.400118388316761e-05,0.0002969930288531632,0.3537210119045845,24.6114096881172,black
HD 192310 b,2.096664635713532,1.404803554811244e-06,0.000464284030321135,0.0002327702326770854,17.468126188144574,-0.5106559652854619,,,,0.00018340168731992233,0.0004599423894635056,1.9870843771026505,168.1494147771908,black
HD 20868 b,0.532295997004034,1.1615922482814655e-06,0.00012886784213181487,6.50286671814692e-05,3.2199796577428867,-0.025202249550452426,,,,4.9359696809068304e-05,0.000108061693949542,0.4918786335955264,32.91247069329199,black
Wolf 503 b,16.93169228859918,3.851592058525696e-06,8.194996723852032e-06,6.051471766293513e-06,3.4511259762993163,-1.2512123801731274,,,,1.4110949335441984e-06,1.673795044052827e-06,3.4885483441104537,4.123595743882813,black
HD 16905 b,0.19631378899116342,4.073982201706583e-08,1.2857712397018242e-05,6.4610693580804206e-06,3.866745056522338,0.9510498598247682,,,,5.265990470096925e-06,1.832187759893808e-05,0.1903807909572126,23.593070115535877,black
HD 185283 b,0.16694173944229387,1.7061190596947065e-07,5.505692567198543e-05,2.7692174743316715e-05,4.894563950332962,0.6714590534231022,,,,2.217714771048388e-05,6.595258197321023e-05,0.15859995573501717,12.636387409941856,black
HD 219134 h,0.06711339868023394,2.155176071101231e-06,0.001178077863701286,0.000590714368500365,23.527558226915037,0.4963924501719102,,,,0.0004569894788150564,0.0009772148948375106,0.06149905078490064,3.568020067730037,black
TOI-815 b,4.966444119228713,8.255912097559847e-05,0.0001819995670718907,0.00016687106358387004,2.5734459950177833,-1.047952132646519,,,,0.00010580831791270368,0.0004935125399675149,1.7599750705356834,2.459002357891814,black
HD 162020 b,39.8777743352187,2.1441268442070683e-05,0.0003011453792881966,0.00016416375334601263,4.985104046764403,-1.0969100130080565,,,,9.7687140480141e-05,0.00028164225633000304,4.245365878817857,3.9196018868612654,black
HD 219134 c,31.874553149398906,7.64223136644223e-05,0.00015083335796521965,0.00011370845215307064,23.527558226915037,-1.1879621940803389,,,,2.668587023898067e-05,3.140226751939594e-05,3.65243077893512,4.215085571335493,black
BD-08 2823 b,8.689688576270417,1.1996703309225547e-05,7.222919450495641e-05,4.448439208080601e-05,3.7176196762173537,-1.2218487496163564,,,,2.67299565807569e-05,7.869282371635191e-05,6.0403409296052635,11.013865359770907,black
HD 215497 b,13.886631587544244,3.0424599070692256e-05,2.0137456064272143e-05,2.579111608674414e-05,3.7898141214769936,-1.3010299956639813,,,,1.367568227543273e-05,2.8621518008066494e-05,8.580279724050882,14.09961170970297,black
HD 103720 b,1.1873131988294794,0.001639240957773353,0.0017406502990261804,0.0017586180399076306,3.3746384164493257,-1.311798308199487,,,,0.0010127087480890375,0.0014761602742880756,0.6883883590768599,2.6678976320536476,black
WASP-11 b,2.951216636116336,0.0006860597494668675,0.00010177138569992245,0.0003997586616777682,1.2319797580429996,-1.357048262894018,,,,0.00020083294119015667,0.00041283228023432264,1.5089692102506707,3.1062774989263664,black
HD 219134 b,42.421582549418105,0.0008715339643318838,0.00019463129654865904,0.0005319604317558293,23.527558226915037,-1.4162113990881304,,,,0.00010997325535799812,0.0001484272379085978,5.397301273001801,5.867559327080421,black
NGTS-21 b,25.886045982082145,0.00011305630150250671,2.72880037729263e-06,5.7810496806409695e-05,0.2591788966617867,-1.6222788591675312,,,,2.0627423425414046e-05,4.368782399785918e-05,5.9438402325465844,6.853259575132391,black
HD 181433 d,0.10795433897578005,7.282186970423174e-07,0.00014562859573825655,7.308723491025698e-05,5.717506017245866,0.5553661931818299,,,,5.643971192051558e-05,0.00011890666912564578,0.09917054998642785,5.6209781129907395,black
HD 181433 c,0.18920989710999692,1.1859749556281544e-06,0.00021021278899474368,0.00010580564540026933,5.717506017245866,0.038153369251405035,,,,8.026670441140996e-05,0.00018559474583437337,0.17327663670175253,9.49308445121759,black
HD 181433 b,9.123829694885513,5.291270805176812e-06,4.420441164026682e-05,2.499566920391347e-05,5.717506017245866,-1.0969100130080565,,,,1.2176090304356505e-05,2.1977254791778126e-05,4.162001172474793,8.531319405479396,black
17 Sco b,0.5351554640092193,0.007484570970028693,8.303880553699492e-07,0.0037429810216196603,1.2297810794515005,0.16146624813534316,,,,0.002988805415370871,0.011271036961297021,0.5058005502166262,48.61736421638635,black
HD 240210 b,0.6179486305065323,0.000864622025052634,1.0288190079469125e-07,0.0004323990824039018,0.4126282816307605,-0.22894768021081613,,,,0.00035645996094508625,0.0021005445267816766,0.5817513299424789,45.52958387293838,black
K2-101 b,9.945557004831084,1.3239393258402954e-07,2.9703217061708643e-06,1.5896513680446208e-06,0.8159339203563072,-0.981232006054564,,,,1.1643442336691292e-06,1.7335508961447257e-06,7.135007012873507,431.331420585979,black
Kepler-91 b,0.5807081235654716,0.0004550796061153571,2.7656439951727805e-07,0.0002276825231513961,0.11868851634036205,-1.1088169938607444,,,,6.755136753777111e-05,0.00010739620930604531,0.2347801529550999,0.4012545060972281,black
K2-233 c,85.74358195848035,7.054860899756149e-07,1.1791773594737635e-05,7.3976571284163114e-06,2.2763069943309406,-1.1766765255895582,,,,4.413544933780178e-06,2.6360291005071455e-05,8.970242915469342,7.97414138780961,black
WASP-156 b,6.666902593491935,4.008009357666685e-05,2.0261822777562568e-05,3.0166096067872352e-05,1.2588668033744315,-1.343398900602205,,,,1.0562133668239415e-05,2.342646543670598e-05,1.6585231552547617,2.1723545049057673,black
WASP-89 b,56.44417782484783,6.710740339881618e-05,2.2908723522531612e-05,4.8583012455918206e-05,0.5281558612962658,-1.3735262195742808,,,,1.400487317934723e-05,2.477089286978388e-05,1.7864778000525021,1.7671597511765569,black
HAT-P-20 b,85.58788750235156,0.0002607317251156978,8.141531597529387e-05,0.00017019281685230823,2.163153989598484,-1.4494348048002694,,,,5.851861315327289e-05,0.00013808031928237263,4.767597584982866,4.438268213123251,black
K2-233 b,127.52499943529733,2.6728855917946645e-05,1.7368811930790315e-05,2.2435167703790136e-05,2.2763069943309406,-1.4811567167344275,,,,4.236843197302946e-06,1.8183244843313462e-05,13.438493159832063,12.059726382343513,black
TOI-238 c,14.118045200775036,6.543928916362014e-07,5.122430814412922e-06,2.9333888793455087e-06,1.907915317605923,-1.1140065355547053,,,,1.1749601287161805e-06,3.3413887202409653e-06,5.297435997713864,3.8713183979833588,black
TOI-238 b,42.649828936817705,9.85477011856722e-05,2.6381457483719454e-06,5.057150429298639e-05,1.907915317605923,-1.6688516195419818,,,,2.052854225591635e-05,5.460129039854193e-05,10.92908013067392,13.414216902238934,black
HD 40307 f,8.847113623325566,2.7444616185763025e-07,7.640335250762645e-05,3.838888279065223e-05,11.878576967193352,-0.6031631276715653,,,,3.131237101260226e-05,8.619371922925431e-05,8.543393669058158,957.3151848797038,black
HD 176986 c,10.33012572002912,5.543502236816227e-07,5.785516735971292e-05,2.950386401714273e-05,5.530635474735853,-0.9264326365190088,,,,2.3479441069887553e-05,7.136756582522299e-05,9.810604409421995,701.159841336735,black
HD 40307 c,8.83278975466165,2.5155816886773095e-05,0.0003006370436359963,0.00016485056869898878,11.878576967193352,-1.0708359634219855,,,,8.000223858040113e-05,0.00013723148338406308,4.321897502816925,8.46584290684575,black
HD 176986 b,11.57170344207349,2.066021941211823e-05,5.314681244363436e-05,3.8577477785692026e-05,5.530635474735853,-1.19922572056997,,,,2.0789174861779384e-05,5.36082289603343e-05,5.2507242794013145,10.088926777415375,black
HD 207496 b,11.025428274607497,1.0833586020008754e-05,0.0005027790446990325,0.0002815507461930556,6.509566856761135,-1.1972558245794116,,,,0.00015020811325688172,0.0005211500831206956,3.960967722889426,5.711578477542018,black
HD 40307 b,17.515336135874403,0.000213017095192859,0.00018548497069721437,0.0002039494366377111,11.878576967193352,-1.3179168228947924,,,,0.00010066392072120881,0.0001697161461536638,7.828674055770003,14.6695799293101,black
HD 27894 d,0.18098922278424867,2.7761223452879633e-08,9.893094402780855e-06,4.9598968311777285e-06,3.506616292968809,0.7339679273966447,,,,3.997245716127008e-06,1.2798753788768216e-05,0.17564733489455556,22.635099027046284,black
HD 13808 c,4.870703577461699,1.774571248668212e-08,2.636602641921411e-05,1.3282882026850187e-05,5.443220460873996,-0.5900864534365791,,,,1.0844051227014851e-05,3.437612597815694e-05,4.686204050917969,543.8552629080575,black
HD 27894 c,1.0091666091250953,1.5145979639093292e-07,8.456807611874331e-05,4.241950647221085e-05,3.506616292968809,-0.7022426145168209,,,,3.1966507260402965e-05,6.63490529776333e-05,0.9098600022606704,51.75522719811152,black
Kepler-411 e,25.36220301795007,1.769960309707755e-05,1.3324956299905044e-05,1.9296684560245976e-05,0.9999273485821036,-0.7337638857964888,,,,1.4679061364552423e-05,3.47465985179091e-05,23.53980532719351,1288.5810431019806,black
HD 99492 b,4.5341744235638215,7.454161192935403e-06,0.0005085824279053369,0.00026092855329267546,8.441360332496696,-0.9208187539523752,,,,0.00019991953157655164,0.0005369325930838838,4.199738777426502,236.7539292527681,black
HD 13808 b,7.548444763560549,2.0124293171766376e-06,5.878856736476318e-05,3.0939015375822966e-05,5.443220460873996,-0.9813322006096363,,,,2.4716558832691312e-05,7.10616813610586e-05,7.153394693347773,576.6913834538993,black
Kepler-411 c,8.593910999854687,8.447282357763326e-05,8.796687838744029e-05,9.79220921526203e-05,0.9999273485821036,-1.1344114179043887,,,,3.468020741763183e-05,6.763718521507944e-05,3.385856284729832,4.85885271008776,black
K2-180 b,18.74030081203138,1.01117829587931e-07,5.845106756747746e-07,3.5957513803899246e-07,0.7536432064420262,-1.1286330146792105,,,,1.6675821385076476e-07,4.00358659528364e-07,5.624342657900231,7.641179295944198,black
HD 235088 b,11.683328567478043,3.786111834485754e-07,9.674023162484991e-05,4.8992877550132e-05,3.73239241645017,-1.120554513498857,,,,2.1439419965386796e-05,4.280806807757655e-05,3.3781381434960025,4.35564337017124,black
K2-36 c,4.435497550871755,7.304381418885837e-06,3.1756910552809434e-05,2.005155949184751e-05,1.400147930465912,-1.2603848782569878,,,,8.250721616573727e-06,1.4580620121644257e-05,2.649250062489128,5.893758937428322,black
HD 18599 b,50.59376460017093,1.7369322720924602e-05,0.00022813473231013363,0.00012568105131658053,3.984536233886508,-1.3201423688709657,,,,6.0143852350963854e-05,0.00015675535691599265,12.950906497535534,8.996400190829469,black
OGLE-TR-111 b,2.0504923071693346,2.64073491770886e-06,1.0871527813686328e-06,1.848795700251765e-06,0.14383648799594073,-1.3519419489994284,,,,6.700540953315526e-07,1.4576448962226363e-06,0.7710867398585268,1.086149020590398,black
Qatar-6 b,2.8987847091504886,0.0008118043239987812,0.0007736452181535574,0.0008401580811073852,1.5237271460088782,-1.3728427241602954,,,,0.00025632473429258783,0.00037426539484118366,0.9859930310905567,1.6870038611868479,black
WASP-45 b,19.185514372990156,5.459690667251364e-05,8.593028674987588e-06,3.185585042916094e-05,0.7275934923990196,-1.4047582856465284,,,,9.606521403589937e-06,1.4117110814936594e-05,5.774191830675862,6.503220709280036,black
Kepler-411 b,72.39566811850642,4.267818287481118e-06,1.9399996388305995e-05,1.252439288889448e-05,0.9999273485821036,-1.4374056855990087,,,,6.193884998682228e-06,1.741800673434066e-05,4.601571759464278,4.34204924708699,black
WASP-144 b,5.788733325816411,6.573951898954523e-05,5.807858846635924e-06,3.576926363444966e-05,0.4322340820749266,-1.492233188765208,,,,1.3368074384492087e-05,2.4583960328861075e-05,2.177449700079491,3.5008089907534288,black
HD 189733 b,9.367533925653264,0.05560529347092415,0.007143485156035852,0.03201169452881362,7.775065282015774,-1.5042918932590135,,,,0.012912629094014628,0.02979743699558343,1.491880407182153,1.6655008369358004,black
WASP-145 A b,22.414164798395515,0.0010527117907241073,9.193247388382847e-05,0.0005776036276549367,1.683094395565158,-1.5741348194918972,,,,0.00043443677078384665,0.001741527446830429,18.58926549548484,22.204466148837046,black
K2-36 b,76.69115029873412,7.455657767498258e-05,3.7246743394419507e-06,3.959196034241347e-05,1.400147930465912,-1.6409325242104444,,,,9.789545978812671e-06,1.6523814030127292e-05,30.847638681894736,23.739236620792695,black
HD 110014 b,0.8640006345156599,0.08779426190647446,2.4810669194490298e-06,0.04389851065162363,1.5250881837740267,0.33017395606220395,,,,0.03502011874296134,0.12408324738837585,0.8022473221030572,49.591361201492305,black
HD 150010 b,0.5380331233619591,0.00187268193844438,1.261021361671444e-06,0.000936929464211742,1.0634980636770943,0.1326507781353527,,,,0.0007349208903640018,0.0018944351521325538,0.5055941846160001,37.69520153365528,black
HD 66141 b,0.4862567836258578,0.009294765538921064,3.136714243599593e-06,0.004648400731075307,2.25477338113955,0.006336406106415589,,,,0.0036613498831019795,0.009927647078897517,0.4572073971393228,43.284107078222156,black
mu Leo b,0.6717720204580071,0.03675627332035928,5.693597200263127e-05,0.018397902585022496,4.712474361299902,0.0032603352943636208,,,,0.014153684919542959,0.035287526793531254,0.6231596857003825,42.57244997007528,black
HD 59686 A b,0.9723178763595846,0.022672852832144645,7.957549530612206e-06,0.011338731833983748,1.7213086196101959,0.035568799146010535,,,,0.008662500513348322,0.023917869506358796,0.9009307076844085,58.0232513827844,black
HD 18143 c,0.1323723878720712,4.0865780007492965e-08,1.3825803439549329e-05,6.926362244448047e-06,6.822180277331743,0.9311100563181498,,,,5.710291207143154e-06,2.1198877156678247e-05,0.12937494689038537,19.172572154042832,black
HD 174205 b,0.8038086355968733,0.015330081979183239,3.454335506619306e-07,0.007665270442488112,0.6566115671298755,0.24580748080204937,,,,0.005841974488730809,0.018190818580353076,0.7523432835569419,54.00766068607235,black
HD 156668 c,0.4283083271945796,1.1105686480327766e-07,3.4848288025281545e-05,1.7509082148927985e-05,6.3152614105819564,0.18718438786413877,,,,1.3954655669732553e-05,4.349912557540605e-05,0.4071935409055271,38.349860726649915,black
HD 18143 b,7.733781716113098,1.7338462918885003e-05,8.298664933050246e-05,5.0859120740214e-05,6.822180277331743,-1.0918932304519378,,,,2.5434715519018388e-05,5.7413973349671446e-05,5.050702478579279,7.802378789738164,black
HD 156668 b,16.51138129920325,3.1280102384305974e-05,3.075621178138593e-05,3.1449921778601924e-05,6.3152614105819564,-1.3027905031652762,,,,1.634867728160365e-05,3.548797664507366e-05,7.410453115615791,13.455826098322436,black
HATS-7 b,2.775767425914834,3.302488210629964e-05,7.028811670141107e-06,2.000601559705852e-05,0.6383895575147518,-1.3886442279148747,,,,8.22444323814857e-06,1.7992601920084e-05,1.0458542569415998,1.7898659466136397,black
HD 27442 b,0.33557665060241115,0.0002587227315470609,0.00032851163992943103,0.00030156292495211654,8.41058954487605,0.08272177213949432,,,,0.00023946205451137818,0.0006069313144549917,0.31585915348937815,27.641251672759736,black
TOI-444 b,23.55750426975145,9.645985245156608e-06,5.2659574996117667e-05,3.4520430715742425e-05,2.6772136532677204,-0.8436799753694151,,,,2.6809381416931107e-05,5.745032900323168e-05,22.036986011203926,1607.8044224543078,black
42 Dra b,0.4500246299246,0.0029229076257923977,1.4397635232850483e-06,0.0014625023047522671,1.6950602035277165,0.07541083830938118,,,,0.00114905240435612,0.003155364060473274,0.4259746369594437,35.908716767863524,black
HD 114783 c,0.1865446322109716,5.15697340703292e-07,0.00010173791381938235,5.143355067184699e-05,7.295555919474303,0.7067103280741238,,,,4.147533398543878e-05,0.0001311537871617755,0.17824941093913788,16.18972528803692,black
HD 15337 c,11.209696971654882,1.5062631880915565e-07,1.2963488976133006e-05,6.574865906940087e-06,3.428832328562738,-0.8880597789225162,,,,5.122974901835734e-06,1.2588142628814155e-05,10.736592968899213,991.0213062972838,black
CoRoT-24 c,3.665644507724405,4.256353923498563e-08,2.9687302526437264e-07,1.7176623265082385e-07,0.25976424038458534,-1.007965376902036,,,,7.661850047035495e-08,1.363055478401809e-07,2.736290262884535,6.846626138483648,black
HD 97658 b,18.978502924344028,5.810985551935053e-06,6.735557462296063e-05,3.70357715360083e-05,7.126716471755761,-1.0966551753720875,,,,1.1494579060171729e-05,3.069443653530972e-05,3.642599542235809,4.141583063272364,black
CoRoT-8 b,10.149249520757275,1.8576413377402955e-06,5.103793619152773e-06,3.528129905815073e-06,0.4771651556209484,-1.2045448082438872,,,,7.443124586796562e-07,1.0957852994340005e-06,3.250409559132624,4.346356057265082,black
CoRoT-24 b,0.7666058788162645,5.982938452623664e-07,3.724596064598176e-07,5.013738091738831e-07,0.25976424038458534,-1.2715264799987387,,,,2.2490609231547422e-07,3.517325335817341e-07,0.4158750161126381,1.0289045596783826,black
HD 15337 b,54.17814522667292,1.1684705019068193e-05,6.424091894523401e-06,9.075465743002138e-06,3.428832328562738,-1.2838580271456643,,,,1.46422819096045e-06,1.7537518157340678e-06,5.791400198874378,4.9396598765374975,black
Kepler-425 b,0.47758610257002976,1.76031903120018e-05,5.24430091721981e-06,1.1366806197201553e-05,0.23763326083737085,-1.3272458747738747,,,,3.1667726154933706e-06,4.437020229360662e-06,0.1570028348150589,0.25995922971020535,black
Kepler-428 b,12.897362183070438,7.75416797677052e-06,2.638203018513316e-06,5.224899949938635e-06,0.2239085207009101,-1.3859251140580187,,,,1.8793663377057986e-06,4.534891205713408e-06,4.2152539772662845,5.751643898102547,black
NGTS-14 A b,7.586244340248238,1.1796150168523577e-05,2.2691722689946827e-06,7.194138536389779e-06,0.47700074258012887,-1.336454569613059,,,,3.879211764848418e-06,1.0365579837572266e-05,3.06392115750877,5.086899372500203,black
Qatar-4 b,65.79181793804898,0.0007177420042868802,0.00016205060597806954,0.0004944856450798117,0.46701526647753855,-1.5578278091369315,,,,0.00015061454291697828,0.00021829175437536883,8.761698217292448,10.040088559314611,black
HD 1605 b,0.3361014298049857,8.530047094313883e-05,2.2917660132533205e-05,5.4983439435237064e-05,1.7303682712818507,0.16695921452923312,,,,4.196199114268154e-05,0.00011017864839418153,0.3100967082384767,17.821334796972604,black
HD 210702 b,0.7562478072313767,0.0027302151160289315,8.877448757132354e-05,0.0014174512231092005,2.8353381175597483,0.03317599009284204,,,,0.0010937520584064235,0.002446249225456765,0.6940602495502369,44.62798033094796,black
gam1 Leo b,0.926152803505901,0.5908475278967715,1.0112002815116715e-05,0.29543686539783653,3.8523786478918223,0.07625978253583289,,,,0.23642146030176373,1.1870173006070337,0.869607792317408,49.82054782045078,black
gam Cep b,0.4323451351092481,0.0029839877502426566,0.00036384557387617316,0.0016888548080916856,10.89636056420917,0.32513271296986807,,,,0.0013237475221851826,0.003421982336266946,0.4117190147250887,31.142730428382624,black
HD 154391 b,0.40671232523827217,0.0015389988323626937,2.536744355281339e-06,0.0007711039054841086,1.5222328075198208,0.8737312853285228,,,,0.0006075800470709168,0.0015955524288482057,0.3902598478205174,34.609615047640624,black
HIP 56640 b,0.22991772398201044,7.678255916001034e-06,1.8245073697795397e-06,4.880365961894765e-06,1.2562116610044094,0.6775710698670308,,,,3.92558811773533e-06,1.1840804055371443e-05,0.2218029368837293,21.96723378180733,black
HD 47536 b,0.337026116354146,0.0011411592795328455,5.374772598469452e-07,0.0005710117450923804,1.2540382844282771,0.1860457375848556,,,,0.0004583972290564105,0.0012825190381511894,0.3226137766968211,33.7180345789103,black
HD 29399 b,0.28622516548936505,0.0003018373398095173,4.980471172518476e-05,0.0001772794020121487,3.4803753237852897,0.28209984305475294,,,,0.00013951761578860053,0.00031861677383267147,0.269074193739317,22.17463184005375,black
HD 47366 c,0.5999700752643401,0.004475792306495915,1.623001686036972e-05,0.0022495522210646208,1.8216403401414891,0.26472805106469316,,,,0.0017357418443775623,0.005057712638098738,0.5580265316387779,30.973728822640982,black
7 CMa b,0.4433206528011412,0.004022002230181916,0.00029057125162085826,0.0021637413631011926,7.75689346448041,0.24319795931331,,,,0.0017037545994848637,0.004750070532502032,0.4178943053814295,32.17387780836503,black
HD 1690 b,0.5008933446742931,6.220952788555046e-05,2.5805780018887712e-08,3.112690985917059e-05,0.20417455833421252,0.09041617970230131,,,,2.6246825423449205e-05,0.00014657299528480068,0.4745432532774835,31.465853554562436,black
HD 76920 b,0.6576629868761936,0.00019750566649274896,1.9181180227666074e-06,9.957144771885277e-05,0.8349942956387966,0.025741820234077232,,,,7.900287747232421e-05,0.00023502793790521504,0.6200475958623515,49.75707339162635,black
4 UMa b,0.7977603419848951,0.012723334455527096,4.86551632555034e-06,0.006365432060495249,2.091807891074544,-0.056855421743962284,,,,0.005162306307372877,0.020525289393715885,0.7468227303094,61.87631650097743,black
V1298 Tau e,0.027516363373260293,14.549093810633147,0.11250985272394753,8.032775167459752,1.4202056878594385,-0.6326579093875698,,,,7.91272875452274,1426.299644858417,0.02735084448400643,8.544182018450101,black
