Name	Corona Temp. (K)	Wind Speed (km/s)
HAT-P-21 b	874744.0	107.0
HD 134060 b	1255747.0	165.0
HD 134060 c	1255747.0	437.0
HD 154672 b	1010748.0	309.0
24 Boo b	1081288.0	260.0
HD 160691 d	1249936.0	228.0
HD 195019 b	1866188.0	349.0
HD 135625 b	1526280.0	527.0
HD 27631 b	1521377.0	515.0
HD 145377 b	3443552.0	659.0
HD 220689 b	1411510.0	491.0
HD 125612 b	2716363.0	661.0
HD 125612 c	2716363.0	366.0
HD 125612 d	2716363.0	733.0
HD 196050 b	1547103.0	494.0
HD 109749 b	1801872.0	269.0
WASP-21 b	748384.0	107.0
HD 187123 b	1032283.0	134.0
HD 187123 c	1032283.0	421.0
HD 44219 b	983231.0	341.0
16 Cyg B b	1041415.0	373.0
HD 189567 b	754816.0	176.0
HD 189567 c	754816.0	211.0
K2-292 b	1081695.0	235.0
HD 108236 b	1058485.0	159.0
HD 108236 c	1058485.0	185.0
HD 108236 d	1058485.0	228.0
HD 108236 e	1058485.0	245.0
HD 108236 f	1058485.0	262.0
HD 10697 b	1060729.0	392.0
HD 147513 b	9280871.0	1364.0
HD 102365 b	865970.0	281.0
HD 33283 b	1763914.0	329.0
HD 98649 b	1443741.0	528.0
HD 94771 b	1262349.0	453.0
HD 199509 b	2906771.0	599.0
WASP-70 A b	889959.0	117.0
KELT-14 b	1372031.0	129.0
HAT-P-13 b	1412102.0	167.0
HD 38529 b	2008547.0	328.0
HD 38529 c	1565647.0	499.0
HD 42618 b	1624977.0	429.0
HD 37124 b	1491382.0	414.0
HD 37124 c	1491382.0	482.0
HD 37124 d	1491382.0	507.0
HD 136352 b	709851.0	154.0
HD 136352 c	709851.0	191.0
HD 136352 d	709851.0	240.0
TrES-3 b	4243129.0	422.0
HD 126525 b	836499.0	337.0
HD 17156 b	1862342.0	348.0
HD 164509 b	2284884.0	560.0
HD 79498 b	2040421.0	601.0
WASP-123 b	1110089.0	135.0
HD 96167 b	1428262.0	433.0
TOI-2180 b	988200.0	325.0
HD 4113 b	1128052.0	383.0
HD 220197 b	812396.0	347.0
HD 28185 b	1011583.0	348.0
WASP-97 b	1414643.0	150.0
HD 108874 b	993885.0	339.0
HD 4203 b	984052.0	336.0
HD 4203 c	930259.0	412.0
HD 89345 b	1046485.0	203.0
Kepler-63 b	11550515.0	1154.0
HD 168746 b	987382.0	166.0
HAT-P-15 b	1081695.0	213.0
HD 80606 b	1226635.0	337.0
HD 29021 b	985831.0	386.0
HD 108874 c	960263.0	382.0
HIP 14810 b	1199331.0	205.0
HIP 14810 c	1199331.0	351.0
HIP 14810 d	1199331.0	419.0
HD 163607 b	952235.0	271.0
HD 163607 c	952235.0	368.0
HD 168443 b	782036.0	230.0
HD 88133 b	1332849.0	170.0
HAT-P-38 b	810637.0	128.0
HD 98736 b	1004492.0	378.0
HD 136418 b	1679616.0	468.0
HD 102956 b	2490736.0	341.0
HD 4313 b	2725794.0	618.0
HD 73534 b	1094244.0	410.0
HD 5319 b	1926035.0	533.0
HD 5319 c	1926035.0	546.0
HD 75784 b	1620697.0	454.0
HD 75784 c	1334489.0	507.0
HD 12648 b	1311697.0	396.0
HD 5891 b	3425379.0	646.0
HD 11755 b	767411.0	307.0
HD 1397 b	1512859.0	268.0
HD 170469 b	1116483.0	404.0
HD 16141 b	1038055.0	288.0
HD 188015 b	1124105.0	375.0
HD 32963 b	1311606.0	474.0
HD 179079 b	1094885.0	223.0
HD 106270 b	1578607.0	508.0
HD 68402 b	2528869.0	661.0
HD 48265 b	1582640.0	478.0
HD 107148 b	1262143.0	311.0
HD 222582 b	850509.0	317.0
HD 74698 b	993046.0	212.0
HD 74698 c	993046.0	408.0
HD 109271 b	1043188.0	187.0
HD 109271 c	1043188.0	254.0
HD 204313 c	1739205.0	378.0
HD 204313 b	1739205.0	553.0
HD 107148 c	1258370.0	264.0
HD 134987 b	962746.0	319.0
HD 207832 b	3257416.0	671.0
HD 207832 c	3193033.0	770.0
HD 75302 b	2419827.0	702.0
HD 72892 b	974055.0	253.0
TOI-1710 b	3031399.0	531.0
WASP-135 b	5670693.0	539.0
HD 28254 b	1200853.0	427.0
HD 190647 b	990651.0	376.0
HAT-P-36 b	1110725.0	99.0
HD 65216 b	1499903.0	467.0
HD 65216 c	1499903.0	543.0
HD 154857 c	1389129.0	483.0
HD 49674 b	1660263.0	257.0
Kepler-22 b	1024856.0	345.0
HD 154857 b	1435291.0	407.0
HD 134987 c	962746.0	409.0
EPIC 220674823 b	992986.0	160.0
EPIC 220674823 c	992986.0	212.0
61 Vir b	889579.0	133.0
61 Vir c	889579.0	238.0
61 Vir d	889579.0	283.0
HD 45350 b	967220.0	367.0
HD 159868 b	1049898.0	386.0
HD 159868 c	1049898.0	346.0
HD 219666 b	823270.0	178.0
HIP 91258 b	2170504.0	329.0
HD 167677 b	759573.0	333.0
HD 106515 A b	745305.0	347.0
HAT-P-22 b	754043.0	81.0
HD 134606 b	1042957.0	209.0
HD 134606 c	1042957.0	282.0
HD 134606 d	1042957.0	383.0
HD 134606 e	1042957.0	153.0
HD 134606 f	1042957.0	248.0
51 Peg b	846008.0	123.0
TOI-1386 b	1807240.0	372.0
TOI-1386 c	1807240.0	479.0
HD 4308 b	1446683.0	296.0
HD 90156 b	1394495.0	349.0
70 Vir b	1010831.0	301.0
WASP-130 b	2493050.0	415.0
WASP-65 b	980329.0	104.0
HD 156279 c	1497373.0	537.0
HD 156279 b	1497373.0	405.0
18 Del b	4293878.0	863.0
HD 190360 c	929469.0	209.0
HD 152079 b	2932879.0	765.0
HD 92788 b	2153713.0	545.0
HD 92788 c	2153713.0	689.0
HD 70642 b	4291042.0	941.0
HD 47186 b	1104304.0	166.0
HD 47186 c	1104304.0	410.0
HD 102117 b	851969.0	199.0
HD 76700 b	787675.0	112.0
HD 73526 c	866035.0	313.0
WASP-49 b	735217.0	87.0
GJ 3021 b	7799293.0	1143.0
HD 143361 b	1887482.0	557.0
HD 20794 b	1147430.0	262.0
HD 20794 d	1147430.0	331.0
HD 20794 f	1147430.0	402.0
HD 96063 b	971988.0	326.0
WASP-98 b	1932902.0	269.0
HD 120084 b	4543288.0	936.0
HD 140901 c	1815627.0	634.0
HD 117207 b	1510862.0	516.0
TOI-5678 b	912355.0	253.0
LTT 9779 b	2442397.0	237.0
K2-29 b	2042076.0	279.0
HD 4208 b	1552762.0	490.0
WASP-83 b	1358167.0	206.0
WASP-104 b	1902724.0	205.0
WASP-4 b	1026713.0	92.0
HAT-P-27 b	1419860.0	195.0
HD 173416 b	3135293.0	658.0
HD 167768 b	1296927.0	278.0
HD 11977 b	3973803.0	811.0
HD 217107 b	1196678.0	217.0
HD 221585 b	1196555.0	419.0
HD 9174 b	906009.0	357.0
HD 217107 c	1191324.0	466.0
HD 126614 b	1031910.0	391.0
HD 181234 b	1119842.0	465.0
HD 192699 b	2830682.0	639.0
HD 175541 b	2732415.0	618.0
HD 212771 b	1303551.0	391.0
HD 200964 b	2006980.0	541.0
HD 200964 c	2006980.0	555.0
HD 28678 b	2889473.0	648.0
HD 66428 b	1686818.0	547.0
HD 66428 c	1686818.0	599.0
WASP-8 c	1555200.0	542.0
WASP-77 A b	1124207.0	104.0
WASP-19 b	1117040.0	132.0
WASP-8 b	1642784.0	257.0
HD 30177 b	2100477.0	629.0
HD 30177 c	759191.0	379.0
HD 100777 b	1237240.0	392.0
HD 111232 b	1281626.0	444.0
Kepler-447 b	2861112.0	434.0
HD 171238 b	999172.0	389.0
XO-5 b	942623.0	136.0
HD 165155 b	793495.0	299.0
TOI-132 b	1125358.0	108.0
K2-138 b	1938994.0	242.0
K2-138 c	1938994.0	273.0
K2-138 d	1938994.0	301.0
K2-138 e	1938994.0	329.0
K2-138 f	1938994.0	356.0
K2-138 g	1938994.0	423.0
55 Cnc d	1218648.0	480.0
55 Cnc e	809509.0	149.0
HD 219077 b	888567.0	397.0
tau Cet e	698689.0	254.0
tau Cet f	698689.0	294.0
tau Cet g	698689.0	179.0
tau Cet h	698689.0	214.0
TOI-4515 b	3488430.0	556.0
HD 45652 b	923005.0	251.0
HD 99109 b	3812691.0	821.0
HD 18742 b	2389775.0	614.0
HD 95089 b	2318140.0	574.0
HD 95089 c	2840075.0	715.0
HD 177565 b	1073359.0	278.0
55 Cnc c	809509.0	229.0
55 Cnc f	809509.0	291.0
WASP-47 b	1128882.0	164.0
WASP-47 d	1128882.0	206.0
WASP-47 e	1128882.0	142.0
HD 154345 b	800394.0	370.0
TOI-1173 b	899873.0	164.0
K2-229 b	1223325.0	143.0
K2-229 c	1223325.0	229.0
HD 100655 b	3883748.0	690.0
HD 142022 A b	1036126.0	407.0
K2-24 b	1329535.0	285.0
K2-24 c	1329535.0	320.0
HD 63765 b	1252808.0	416.0
HD 147018 b	1111698.0	288.0
HD 147018 c	1111698.0	403.0
HD 30669 b	1340141.0	470.0
HD 164922 e	846943.0	234.0
HD 164922 b	847999.0	346.0
HD 164922 c	847999.0	256.0
HD 164922 d	847999.0	182.0
K2-263 b	1030925.0	281.0
HD 191939 b	875849.0	179.0
HD 191939 c	875849.0	231.0
HD 191939 d	875849.0	243.0
HD 191939 e	875849.0	280.0
HD 191939 f	875849.0	381.0
HD 191939 g	875849.0	315.0
TOI-561 b	585414.0	197.0
TOI-561 c	585414.0	128.0
TOI-1062 b	2097741.0	308.0
TOI-1062 c	2097741.0	352.0
K2-19 b	943515.0	179.0
K2-19 c	943515.0	199.0
K2-19 d	943515.0	116.0
TOI-421 b	759990.0	128.0
TOI-421 c	759990.0	180.0
CoRoT-7 b	2564942.0	242.0
K2-32 b	938877.0	188.0
K2-32 c	938877.0	227.0
K2-32 d	938877.0	245.0
K2-32 e	938877.0	150.0
CoRoT-7 c	2608473.0	360.0
TOI-199 b	4611344.0	812.0
TOI-199 c	4611344.0	873.0
HD 216770 b	1727625.0	455.0
HD 11964 b	996649.0	400.0
HD 11964 c	996649.0	264.0
TOI-2076 b	8270629.0	918.0
TOI-2076 c	1953879.0	392.0
TOI-2076 d	1953879.0	420.0
NGTS-11 b	1521632.0	353.0
Kepler-444 b	728869.0	108.0
Kepler-444 c	728869.0	120.0
Kepler-444 d	728869.0	135.0
Kepler-444 e	728869.0	145.0
Kepler-444 f	728869.0	156.0
TOI-181 b	1208612.0	202.0
HAT-P-68 b	715867.0	89.0
TOI-178 b	955987.0	120.0
TOI-178 c	955987.0	150.0
TOI-178 d	955987.0	187.0
TOI-178 e	955987.0	207.0
TOI-178 f	955987.0	227.0
TOI-178 g	955987.0	241.0
Gl 410 b	6055539.0	774.0
TOI-1246 c	1108409.0	190.0
TOI-1246 d	1108409.0	250.0
TOI-1246 e	1108409.0	282.0
TOI-1246 b	1103185.0	172.0
TOI-4010 b	1130073.0	105.0
TOI-4010 c	1130073.0	190.0
TOI-4010 d	1130073.0	243.0
TOI-4010 e	1130073.0	400.0
TOI-836 b	1161011.0	190.0
TOI-836 c	1161011.0	237.0
TOI-969 b	2312435.0	285.0
TOI-969 c	2312435.0	661.0
HD 191806 b	1944845.0	580.0
HD 12661 c	1132248.0	421.0
HD 12661 b	1175332.0	361.0
HD 42012 b	1459433.0	475.0
HD 38801 b	1217086.0	405.0
HD 37605 b	1206803.0	315.0
HD 37605 c	1206803.0	455.0
WASP-139 b	6365981.0	750.0
WASP-84 b	2322034.0	387.0
WASP-140 b	6343961.0	652.0
WASP-84 c	2322034.0	254.0
HD 114783 b	1134922.0	388.0
HD 152581 b	798537.0	307.0
HD 87883 b	958111.0	406.0
HD 128311 b	3979527.0	833.0
HD 128311 c	3979527.0	871.0
HD 177830 c	1574644.0	391.0
HD 1502 b	2356223.0	579.0
HD 142245 b	2948381.0	658.0
HD 177830 b	1628515.0	443.0
HD 108863 b	2911967.0	656.0
HD 40956 b	3703951.0	746.0
HD 99706 b	2578562.0	644.0
HD 158038 b	2237884.0	580.0
8 UMi b	2967745.0	591.0
HD 131496 b	2137841.0	581.0
HD 145934 b	3380533.0	800.0
HD 116029 b	1942429.0	565.0
HD 145457 b	2359854.0	522.0
HD 19615 b	1116483.0	368.0
HD 33142 b	2184532.0	538.0
HD 33142 c	2184532.0	578.0
HD 33142 d	2184532.0	473.0
HD 181342 b	2948303.0	671.0
HD 30856 b	1650638.0	499.0
HIP 75092 b	1549794.0	480.0
14 And b	1622297.0	414.0
HD 111591 b	3574937.0	780.0
gam Lib b	2206811.0	545.0
gam Lib c	2206811.0	583.0
HD 33844 b	2913994.0	660.0
HD 33844 c	2893960.0	685.0
HD 206610 b	2054566.0	548.0
xi Aql b	1201982.0	326.0
HIP 114933 b	1845611.0	549.0
HD 219415 b	1038461.0	406.0
omi CrB b	1049611.0	320.0
HD 112570 b	1292752.0	467.0
HD 102329 b	3658841.0	722.0
91 Aqr b	1792610.0	451.0
HD 17092 b	3239252.0	574.0
HD 184010 b	2109675.0	525.0
HD 184010 c	2109675.0	549.0
HD 184010 d	2109675.0	573.0
kap CrB b	1820919.0	540.0
HD 81688 b	3083452.0	655.0
HD 148427 b	2349298.0	555.0
HD 180902 b	2108544.0	549.0
HD 98219 b	1661472.0	467.0
24 Sex b	2201495.0	555.0
24 Sex c	2201495.0	584.0
6 Lyn b	2338909.0	615.0
HD 10442 b	808294.0	329.0
HD 4732 b	3254311.0	701.0
HD 4732 c	3254311.0	808.0
HD 5608 b	2881483.0	690.0
HD 154088 b	950785.0	220.0
55 Cnc b	1218648.0	256.0
HD 166724 b	1476840.0	539.0
HD 221416 b	1403748.0	269.0
HD 83443 b	2045558.0	268.0
HD 83443 c	2045558.0	661.0
BD-10 3166 b	4279772.0	440.0
HD 130322 b	8127128.0	948.0
HD 73267 b	944686.0	371.0
K2-139 b	2640390.0	496.0
XO-2 N b	981368.0	119.0
14 Her b	1538612.0	513.0
TOI-125 b	1045394.0	169.0
TOI-125 c	1045394.0	205.0
TOI-125 d	1045394.0	244.0
HD 73267 c	944686.0	441.0
HD 95872 b	772577.0	370.0
TOI-262 b	4592231.0	713.0
HD 102195 b	2072069.0	323.0
TOI-220 b	797122.0	170.0
WASP-160 B b	826023.0	121.0
TOI-757 b	963938.0	225.0
HD 3167 b	948647.0	115.0
HD 3167 c	948647.0	244.0
HD 3167 d	948647.0	186.0
HD 3167 e	948647.0	291.0
TOI-332 b	1291529.0	118.0
TrES-1 b	1639207.0	210.0
HD 3651 b	1793424.0	430.0
HIP 97166 b	3478790.0	529.0
HIP 97166 c	3478790.0	562.0
HD 39194 b	764975.0	146.0
HD 39194 c	764975.0	187.0
HD 39194 d	764975.0	222.0
DMPP-3 A b	767906.0	139.0
HD 207897 b	1327133.0	284.0
HD 110067 b	915279.0	186.0
HD 110067 d	915279.0	224.0
HD 110067 f	915279.0	253.0
HD 95338 b	1262065.0	329.0
HD 7924 b	4064388.0	584.0
HD 7924 c	4231693.0	646.0
HD 7924 d	4231693.0	680.0
HD 62509 b	4598268.0	867.0
HD 69830 b	1025653.0	199.0
HD 69830 c	1025653.0	260.0
HD 69830 d	1025653.0	332.0
HD 149806 b	928237.0	435.0
HD 145675 c	1260412.0	520.0
K2-105 b	5735013.0	720.0
HAT-P-3 b	2917083.0	352.0
WASP-2 b	931842.0	105.0
HAT-P-26 b	924532.0	121.0
HIP 116454 b	1186900.0	233.0
HD 330075 b	981324.0	186.0
HAT-P-19 b	992466.0	156.0
HD 154391 b	4281699.0	952.0
HIP 90988 b	1573680.0	447.0
HD 47366 b	3223470.0	681.0
HD 47366 c	3223470.0	715.0
HD 29399 b	1191870.0	409.0
7 CMa b	1565685.0	472.0
HIP 56640 b	1025110.0	394.0
HD 25723 b	4749125.0	869.0
HD 76920 b	1293062.0	409.0
HD 32518 b	1231418.0	355.0
4 UMa b	1468965.0	418.0
HD 47536 b	1010480.0	341.0
gam Cep b	1283820.0	430.0
gam1 Leo b	2267240.0	573.0
HD 7199 b	1021622.0	375.0
HD 167042 b	2473765.0	597.0
HD 1605 b	1548754.0	460.0
HD 1605 c	1548754.0	508.0
HD 210702 b	2530389.0	600.0
HD 46375 b	882072.0	115.0
HD 97658 b	1517294.0	281.0
HD 2638 b	1780652.0	261.0
HD 15337 b	825120.0	136.0
HD 15337 c	825120.0	197.0
HD 114783 c	1148272.0	457.0
HD 101930 b	3637695.0	713.0
HD 103197 b	847772.0	247.0
TOI-1268 b	10395948.0	1062.0
42 Dra b	864848.0	321.0
HD 85390 b	978900.0	367.0
TOI-444 b	5855548.0	803.0
HD 27442 b	884098.0	318.0
HD 204941 b	973853.0	404.0
7 CMa c	1565685.0	484.0
GJ 86 b	762299.0	169.0
HD 216520 b	1125281.0	286.0
HD 216520 c	1125281.0	346.0
HD 18143 b	841516.0	175.0
HD 18143 c	841516.0	426.0
WASP-177 b	830155.0	110.0
HATS-7 b	951697.0	134.0
HD 156668 c	876373.0	346.0
HD 156668 b	873035.0	146.0
HAT-P-18 b	685595.0	121.0
HD 174205 b	3103922.0	693.0
HD 59686 A b	3101982.0	653.0
mu Leo b	1895197.0	494.0
iot Dra b	2229249.0	565.0
HD 110014 b	4770689.0	903.0
eps CrB b	3020163.0	665.0
HD 66141 b	1101387.0	369.0
HD 150010 b	1426114.0	434.0
HD 137388 b	1029834.0	363.0
HD 25015 b	1494950.0	547.0
WASP-45 b	691330.0	89.0
HD 18599 b	7347457.0	798.0
HD 108341 b	1297440.0	450.0
HD 189733 b	3059629.0	371.0
Qatar-6 b	3810190.0	486.0
HD 13808 b	982550.0	221.0
HD 13808 c	982550.0	279.0
eps Eri b	5510615.0	1117.0
WASP-52 b	7356530.0	704.0
HD 192263 b	2223008.0	457.0
Kepler-411 b	11276861.0	1022.0
Kepler-411 d	11276861.0	1351.0
HD 104067 b	1402784.0	356.0
HD 99492 b	1317936.0	282.0
K2-36 b	3034608.0	334.0
K2-36 c	3034608.0	443.0
Kepler-411 c	11276861.0	1144.0
WASP-145 A b	999084.0	113.0
HD 27894 c	670950.0	195.0
HD 27894 d	672978.0	337.0
HD 27894 b	1502554.0	319.0
Kepler-411 e	11276861.0	1291.0
TOI-5076 b	891150.0	225.0
HD 40307 b	1349040.0	217.0
HD 40307 c	1349040.0	263.0
HD 40307 d	1349040.0	302.0
HD 40307 f	1349040.0	346.0
HD 176986 b	1398372.0	248.0
HD 176986 c	1398372.0	300.0
HD 207496 b	6061643.0	747.0
TOI-238 b	1115705.0	107.0
TOI-238 c	1398733.0	263.0
HD 3765 b	2401069.0	656.0
HD 104067 c	1402784.0	289.0
WASP-89 b	3281940.0	420.0
K2-233 b	7791906.0	785.0
K2-233 c	7791906.0	896.0
K2-233 d	7791906.0	1012.0
WASP-156 b	1194142.0	180.0
K2-101 b	4551077.0	679.0
HAT-P-20 b	1026726.0	146.0
17 Sco b	1363711.0	428.0
HD 181433 c	1033699.0	389.0
HD 181433 d	1033699.0	413.0
HD 181433 b	987701.0	217.0
HD 215497 c	1180271.0	400.0
HD 215497 b	971417.0	174.0
HD 103720 b	1523312.0	245.0
K2-110 b	906954.0	208.0
HD 93083 b	3761080.0	751.0
HD 219134 g	688486.0	233.0
HD 219134 h	688486.0	323.0
HD 128356 b	759795.0	299.0
TOI-815 b	11528296.0	1213.0
TOI-815 c	11528296.0	1332.0
HD 16905 b	1121557.0	476.0
HD 185283 b	1119323.0	451.0
BD-08 2823 b	1239047.0	256.0
WASP-11 b	1093289.0	116.0
HD 222237 b	856774.0	418.0
BD-08 2823 c	1338175.0	408.0
HD 162020 b	982050.0	244.0
HD 219134 b	750463.0	101.0
HD 219134 c	750463.0	140.0
HD 48948 b	701893.0	142.0
HD 48948 c	701893.0	210.0
HD 48948 d	701893.0	256.0
Wolf 503 b	722463.0	137.0
HD 20868 b	1182984.0	427.0
HD 192310 b	938274.0	280.0
HD 192310 c	938274.0	347.0
HD 114386 b	3667784.0	854.0
HD 218566 b	876755.0	310.0
HAT-P-11 b	1938764.0	304.0
HAT-P-11 c	1938764.0	617.0
HAT-P-12 b	2000781.0	290.0
bet UMi b	2032847.0	537.0
bet Cnc b	2897829.0	669.0
HD 63454 b	3467737.0	525.0
HD 125595 b	1332305.0	333.0
WASP-132 b	987542.0	187.0
WASP-132 c	987542.0	105.0
WASP-132 d	987542.0	397.0
HIP 57274 c	914737.0	246.0
HIP 57274 d	914737.0	339.0
HD 190007 b	3821017.0	588.0
TOI-824 b	938999.0	94.0
HIP 65 A b	1441519.0	131.0
HD 73583 b	6317283.0	775.0
HD 73583 c	6317283.0	871.0
HIP 57274 b	758213.0	213.0
GJ 143 b	1498063.0	358.0
HD 21749 c	1498063.0	278.0
TOI-712 b	4316289.0	628.0
TOI-712 c	4316289.0	749.0
TOI-712 d	4316289.0	782.0
HD 285507 b	5356640.0	676.0
HD 108202 b	1043054.0	427.0
HD 101581 b	977482.0	171.0
HD 101581 c	977482.0	188.0
WASP-69 b	1056275.0	148.0
HD 113996 b	1935012.0	526.0
alf Tau b	1134639.0	385.0
HIP 54597 b	1402325.0	509.0
eps Ind A b	1597601.0	642.0
BD-17 63 b	1380703.0	454.0
WASP-10 b	995258.0	146.0
TOI-2134 b	1503703.0	287.0
TOI-2134 c	1503703.0	402.0
TOI-2443 b	918860.0	221.0
Qatar-9 b	941575.0	100.0
K2-136 b	5130465.0	690.0
K2-136 c	5130465.0	753.0
K2-136 d	5130465.0	783.0
WASP-107 b	1596273.0	278.0
TOI-500 b	1245580.0	134.0
KOI-7913 b	30327993.0	2325.0
TOI-1260 b	1003400.0	153.0
TOI-1260 c	1003400.0	200.0
TOI-1260 d	1003400.0	238.0
HAT-P-54 b	1436319.0	234.0
PDS 70 b	51031985.0	1000.0
CI Tau c	56075596.0	1000.0
K2-141 b	1055291.0	202.0
K2-141 c	1055291.0	209.0
BD-11 4672 b	929971.0	385.0
WASP-43 b	942411.0	102.0
GJ 9827 b	1125577.0	122.0
GJ 9827 c	1125577.0	188.0
GJ 9827 d	1125577.0	213.0
HS Psc b	14736993.0	1301.0
GJ 414 A b	658824.0	212.0
GJ 414 A c	658824.0	292.0
HIP 70849 b	1724215.0	586.0
BD-210397 b	1057421.0	419.0
BD-210397 c	1430290.0	540.0
WASP-80 b	941397.0	151.0
BD-06 1339 c	1343732.0	387.0
BD-11 4672 c	929971.0	287.0
TOI-2202 b	1083549.0	226.0
TOI-2202 c	971764.0	241.0
TOI-260 b	552549.0	140.0
HD 113538 b	1317695.0	449.0
HD 113538 c	1317695.0	482.0
TOI-1075 b	1055371.0	122.0
GJ 163 b	972915.0	227.0
GJ 163 c	972915.0	273.0
GJ 163 d	972915.0	381.0
Kepler-42 b	983060.0	190.0
Kepler-42 c	983060.0	136.0
Kepler-42 d	983060.0	211.0
K2-3 b	934198.0	214.0
K2-3 c	934198.0	253.0
K2-3 d	934198.0	277.0
TOI-519 b	1012862.0	144.0
TOI-540 b	2813424.0	429.0
LP 791-18 b	4885418.0	628.0
LP 791-18 c	4885418.0	762.0
LP 791-18 d	4885418.0	717.0
EPIC 211822797 b	4351199.0	696.0
TOI-1728 b	954737.0	155.0
TOI-1899 b	950323.0	253.0
HD 36384 b	17443468.0	1961.0
Kepler-94 b	3032859.0	381.0
Kepler-94 c	3032859.0	737.0
Kepler-114 c	1809785.0	341.0
Kepler-114 d	1809785.0	363.0
Kepler-114 b	1919684.0	308.0
Kepler-210 b	2555718.0	330.0
Kepler-210 c	2555718.0	416.0
Kepler-155 b	1757545.0	309.0
Kepler-155 c	1757545.0	427.0
GJ 338 B b	1409371.0	331.0
Kepler-303 b	1574042.0	212.0
Kepler-303 c	1574042.0	293.0
TOI-3757 b	952852.0	154.0
HD 260655 b	1123718.0	190.0
HD 260655 c	1123718.0	229.0
TOI-198 b	1092059.0	272.0
K2-21 b	3739600.0	573.0
K2-21 c	3739600.0	610.0
GJ 9689 b	804136.0	209.0
TOI-1235 b	1158446.0	188.0
TOI-1801 b	4657481.0	687.0
GJ 514 b	4183813.0	819.0
TOI-3629 b	958842.0	165.0
Kepler-186 b	1333301.0	229.0
Kepler-186 c	1333301.0	252.0
Kepler-186 d	1333301.0	296.0
Kepler-186 e	1333301.0	320.0
GJ 3998 b	815330.0	127.0
GJ 3998 c	815330.0	205.0
GJ 3998 d	815330.0	249.0
AU Mic b	36277826.0	2486.0
AU Mic c	36277826.0	2617.0
Kepler-205 b	1634397.0	246.0
Kepler-205 c	1634397.0	362.0
Kepler-267 b	1556650.0	257.0
Kepler-267 c	1556650.0	300.0
Kepler-267 d	1556650.0	373.0
Kepler-54 d	584400.0	173.0
Kepler-138 b	1221639.0	266.0
Kepler-138 c	1221639.0	280.0
Kepler-138 d	1221639.0	304.0
Kepler-138 e	1221639.0	326.0
Kepler-125 b	597432.0	106.0
Kepler-125 c	597432.0	120.0
Kepler-236 b	1636450.0	311.0
Kepler-236 c	1636450.0	368.0
TOI-776 b	1020870.0	219.0
TOI-776 c	1020870.0	249.0
HATS-6 b	851831.0	140.0
Kepler-617 b	1354231.0	185.0
Kepler-54 b	580708.0	133.0
Kepler-54 c	580708.0	149.0
GJ 887 b	1683973.0	338.0
GJ 887 c	1683973.0	383.0
GJ 536 b	6817811.0	877.0
GJ 649 b	6363519.0	1151.0
K2-26 b	3627419.0	606.0
TOI-4201 b	2902971.0	421.0
GJ 3470 b	2499258.0	384.0
GJ 411 b	790521.0	209.0
HD 95735 c	790521.0	376.0
TOI-1470 b	2931392.0	415.0
TOI-1470 c	2931392.0	550.0
GJ 806 b	1110899.0	128.0
GJ 806 c	1110899.0	239.0
TOI-3714 b	1700250.0	249.0
TOI-1266 b	1189727.0	273.0
TOI-1266 c	1189727.0	298.0
TOI-1266 d	1189727.0	322.0
Kepler-296 b	574841.0	148.0
Kepler-296 c	574841.0	122.0
Kepler-296 d	574841.0	170.0
Kepler-296 e	1298767.0	341.0
Kepler-296 f	1298767.0	366.0
HD 285968 b	1441198.0	297.0
TOI-3785 b	841415.0	159.0
Kepler-249 b	1615394.0	266.0
Kepler-249 c	1615394.0	311.0
Kepler-249 d	1615394.0	353.0
TOI-2084 b	854845.0	182.0
LHS 1678 b	849990.0	94.0
LHS 1678 c	849990.0	171.0
LHS 1678 d	849990.0	185.0
GJ 674 b	5158219.0	712.0
GJ 3634 b	1128993.0	187.0
TOI-620 b	923565.0	175.0
GJ 436 b	1003723.0	165.0
Wolf 327 b	1271252.0	118.0
GJ 317 b	1114401.0	417.0
GJ 317 c	1114401.0	482.0
TOI-700 b	2595314.0	478.0
TOI-700 c	2595314.0	506.0
TOI-700 d	2595314.0	554.0
TOI-700 e	2595314.0	538.0
TOI-244 b	886230.0	200.0
G 9-40 b	648877.0	157.0
K2-9 b	3297020.0	622.0
GJ 876 e	3328524.0	731.0
K2-104 b	4221095.0	515.0
TOI-1685 b	3509625.0	360.0
GJ 832 b	809918.0	385.0
GJ 1252 b	1302181.0	119.0
Gl 725 A b	917159.0	236.0
L 98-59 b	3815595.0	542.0
L 98-59 c	3815595.0	580.0
L 98-59 d	3815595.0	630.0
L 98-59 e	3815595.0	670.0
HATS-71 b	1562628.0	269.0
TOI-122 b	2020359.0	378.0
K2-288 B b	3343746.0	672.0
TOI-5293 A b	1706014.0	270.0
K2-95 b	4084117.0	623.0
TOI-6086 b	1956012.0	300.0
GJ 581 b	1162066.0	252.0
GJ 581 c	1162066.0	294.0
GJ 581 e	1162066.0	225.0
LSPM J2116+0234 b	2129020.0	435.0
K2-146 b	1066615.0	190.0
K2-146 c	1066615.0	212.0
Gliese 12 b	795655.0	229.0
GJ 849 b	1612467.0	554.0
GJ 849 c	1612467.0	591.0
TOI-4438 b	1072466.0	242.0
GJ 3929 b	826310.0	154.0
GJ 3929 c	826310.0	232.0
LTT 3780 b	1530405.0	176.0
LTT 3780 c	1530405.0	343.0
GJ 486 b	1234921.0	190.0
TOI-4860 b	1154001.0	175.0
