Name,RA (J2000),DEC (J2000),Max. Frequency [MHz],Max. Flux Density [Jy],Max. Frequency Lower Uncertainty [MHz],Max. Frequency Upper Uncertainty [MHz],Max. Flux Density Lower Uncertainty [Jy],Max. Flux Density Upper Uncertainty [Jy]
TOI-532 b,05:40:19,+11:33:45,21.148894889605913,5.0463986203375516e-05,6.902126526796511,9.296548101605442,1.9047242093981115e-05,4.457732465833961e-05
TOI-712 b,06:11:45,-65:49:33,10.319522143073646,4.746116684183235e-05,2.8628843336178793,3.492804486531236,1.9202485359246602e-05,4.3463749683678275e-05
WASP-89 b,20:55:36,-18:58:17,56.478533645392915,4.6701117978825134e-05,1.7754614920003107,1.7551899033894216,1.4145436043062837e-05,3.1536852783586895e-05
TOI-1776 b,10:59:07,+40:59:01,20.94629900134769,4.524789848073078e-05,14.193945867561672,17.825008896959616,1.6737417032182007e-05,3.365695266980703e-05
HD 25463 b,04:03:00,+09:12:28,11.780864910107024,4.3945494893715615e-05,4.818320032006438,6.191565409216757,8.222053023227881e-06,1.1716909111394774e-05
TOI-6038 A b,03:26:38,+40:49:02,13.348910635469448,4.327410107789724e-05,3.846335707729411,4.8810012310892255,8.739231343266394e-06,1.0591219053223166e-05
Kepler-1446 b,19:17:42,+46:43:34,33.32751741279337,4.1761346500796014e-05,9.327877893451394,11.071451748575171,1.487922576575767e-05,3.89875638503327e-05
HD 110113 b,12:40:09,-44:18:43,15.205768333279496,4.1301914655164274e-05,3.8512789388466473,6.163793116701283,9.779631720365521e-06,1.278647899851492e-05
GJ 1132 c,10:14:50,-47:09:18,16.87355793899281,4.109578307979651e-05,7.476819372786686,11.277322112740876,1.9722002029099923e-05,3.224423070917583e-05
HD 156668 b,17:17:40,+29:13:41,16.271032035337242,4.0794350168806335e-05,7.278108809391162,13.861902742427969,2.1476923694134438e-05,4.528838536547165e-05
TOI-1130 b,19:05:30,-41:26:16,12.205714367421905,3.9935187759893004e-05,0.44016503207115143,0.47701006457369566,1.449945692773092e-05,3.373652720041409e-05
TOI-3364 b,09:38:09,-49:20:07,19.76076880852743,3.848632829480757e-05,2.735732708506127,1.5111584765912731,9.109139802077304e-06,1.2077921144460418e-05
LHS 1140 c,00:45:00,-15:16:27,20.786099621808006,3.785375850093132e-05,1.7130846124309578,1.7878453815483333,6.44196480534029e-06,8.655711401897844e-06
TOI-1272 b,13:16:47,+49:51:40,17.27279153800049,3.705044556395531e-05,4.279948333483487,8.19827347374618,1.2380930949183976e-05,3.7041021892523046e-05
TOI-2458 b,05:18:29,+01:15:12,19.961257551185803,3.695760829259697e-05,4.332889153871447,6.1163067146830485,1.0380484261580979e-05,1.44234275517459e-05
Kepler-10 b,19:02:43,+50:14:29,60.21539999437915,3.6732358690820223e-05,8.251658653677218,8.845859303601067,6.482061576627789e-06,7.81011523954214e-06
TOI-122 b,22:11:48,-58:56:46,12.046419870094907,3.6688294997387146e-05,4.424271629959353,9.609917519055825,1.1174355126811237e-05,1.8793029306495125e-05
TOI-262 b,02:10:08,-31:04:14,19.236419900149663,3.653284767202355e-05,18.27088836412384,1595.9217524651874,2.8546106077722246e-05,7.047340857419156e-05
TOI-1136 b,12:48:44,+64:51:19,11.075576879785595,3.4191753838974227e-05,4.197743101834635,7.802994950905179,1.4988828781923149e-05,3.4500847722393915e-05
HD 101581 b,11:41:02,-44:24:15,17.84060610675026,3.305573917454584e-05,5.421271947832981,7.3259580894196255,1.2342646472401302e-05,2.574181285258166e-05
HD 215497 b,22:46:37,-56:36:00,14.047423384756605,3.2828253614992944e-05,8.795702881500382,14.145967313163617,1.9726069402547288e-05,4.23084456554142e-05
DMPP-1 c,05:47:06,-10:37:49,10.354712363839745,3.265475183552613e-05,6.110076983398229,9.72660986166758,1.5675679214463845e-05,3.3131060792499986e-05
HD 176986 b,19:03:06,-11:02:42,11.360242313302297,3.235096082804685e-05,5.165054129420452,10.282983066526537,1.699726479319115e-05,3.669176951771974e-05
TOI-836 b,15:00:19,-24:27:15,26.499432096589622,3.169048546899431e-05,6.883876881255546,8.289052669688196,1.2192036543871839e-05,3.021962919192598e-05
K2-233 c,15:21:55,-20:13:54,85.59008521872693,3.101954369383519e-05,8.98363639997666,8.165130821904512,1.728923374006388e-05,7.894915791133092e-05
K2-36 b,11:17:48,+03:52:00,77.5952784472542,3.094733202287363e-05,30.91878807699382,22.904171875594216,7.652866520689157e-06,1.3589838819976784e-05
TOI-480 b,05:53:31,-16:15:55,29.05620462225265,3.0919669906005885e-05,8.045515004872161,6.4897690531794865,4.874921653340599e-06,6.352805069614722e-06
HD 137496 b,15:26:58,-16:30:32,96.5544593803496,3.065218599925429e-05,13.164942510272851,10.15524056265069,5.140747708985017e-06,6.4830642514189965e-06
TOI-6651 b,01:03:09,+35:23:21,20.615471362770677,2.9690716623751797e-05,4.825543018179351,4.180483561723914,6.107676327371387e-06,7.803230939434344e-06
GJ 143 b,03:27:00,-63:30:01,13.360724058158514,2.7112778576644434e-05,12.91430015785372,1559.769359266031,2.1947277404530114e-05,6.508069798991235e-05
HD 48948 b,06:49:58,+60:20:14,11.866852137222175,2.697388007086424e-05,5.225215515985041,9.942265495570208,1.3533627868855238e-05,2.3235910489905635e-05
TOI-1136 e,12:48:44,+64:51:19,15.738906557108741,2.5159176603519116e-05,14.705238387266887,1059.6169559154532,1.917016266286776e-05,4.035631549447712e-05
TOI-712 c,06:11:45,-65:49:33,12.165208104851583,2.4857642795367856e-05,11.575688346283682,866.2968611965886,1.9170695928729437e-05,4.913052222302581e-05
TOI-1669 c,03:03:50,+83:35:15,53.36397445849383,2.4073540508181288e-05,12.588589628383225,8.24754016088201,6.070900389435256e-06,9.120056746150843e-06
HD 97658 b,11:14:33,+25:42:38,19.001785985967985,2.3702292862192902e-05,3.623614022753424,4.154125310835106,6.896947070517224e-06,1.604774713642678e-05
tau Cet g,01:44:02,-15:56:02,24.292295088039754,2.289200901474897e-05,23.744264305386046,3377.245897364721,1.8899250845735954e-05,6.294177452105415e-05
GJ 163 c,04:09:17,-53:22:16,11.401049814976458,2.1923408127088765e-05,10.876678575233708,976.4818134366948,1.742739545330712e-05,5.522631669236976e-05
LHS 1140 b,00:45:00,-15:16:27,14.335336630327012,2.1856407173115356e-05,0.9348093272976694,0.9884861127981122,3.5002390167898168e-06,4.858925164261129e-06
HD 39194 b,05:44:31,-70:08:18,15.327493445320115,2.1481921459065456e-05,6.556745048957561,12.290393034238402,1.0798985031758855e-05,1.9502562265755003e-05
TOI-481 b,07:22:03,-57:23:06,17.0221069659737,2.035756088073217e-05,1.7786675460630956,1.6404286533219583,2.5855822294340918e-06,2.845071328752994e-06
GJ 3929 b,15:58:19,+35:24:29,41.15897416673553,2.028011657704418e-05,14.309339500838792,16.750727582950958,7.2532770846846575e-06,1.846132924186032e-05
TOI-2076 c,14:29:34,+39:47:25,10.785859047476354,2.0191811328587725e-05,10.20912371534973,953.9284779228348,1.596392605633279e-05,4.183902404044474e-05
K2-291 b,05:05:47,+21:32:54,74.95062356809032,2.008605777448091e-05,13.99258362131254,10.596245409991155,7.538351483429982e-06,1.8305016550502263e-05
TOI-908 b,03:32:38,-81:15:03,17.701387950737306,1.8639662848901288e-05,6.013344578756428,7.317644252322989,5.048941777664424e-06,7.5991113285580255e-06
TOI-559 b,03:07:16,-31:09:47,35.47164109107291,1.8464332998925246e-05,1.3835858714006122,1.2862201513503422,4.186807083006177e-06,5.265357975059986e-06
WASP-130 b,13:32:25,-42:28:31,17.182406442359454,1.8390827313046207e-05,15.917911904658162,55.21283223147712,8.34332472742399e-06,2.3667622408967108e-05
DMPP-1 e,05:47:06,-10:37:49,15.12491965198053,1.7969759992330987e-05,7.058694129549565,13.02595421120575,8.617974197080084e-06,1.4157579705353274e-05
TOI-1260 b,10:28:35,+65:51:15,19.7804859278854,1.7923898333159462e-05,4.839462141188813,5.720837689614925,6.806020072555987e-06,1.598952868019507e-05
HD 40307 f,05:54:04,-60:01:25,10.196083780493968,1.7835025206435586e-05,9.850471532788587,922.1344432525498,1.4110138472475838e-05,4.339958634946771e-05
HD 6061 b,01:02:24,+37:11:08,19.852714629496614,1.7168466155239168e-05,6.6987597430312515,7.357687572678245,4.3390228946484e-06,7.0875184322084805e-06
HIP 97166 c,19:44:59,+74:03:46,15.196500029208222,1.70975027881968e-05,14.266839199684947,994.2519956454206,1.3656157084909854e-05,4.245409176442428e-05
K2-211 b,01:24:25,+01:42:18,68.46880605879686,1.6894073769777262e-05,20.518090347886186,25.556788495590894,6.826663376051167e-06,1.7458246967541515e-05
HD 101581 c,11:41:02,-44:24:15,16.249983552467555,1.6770669723506592e-05,4.97610572100114,6.545976654281667,6.098973047336201e-06,1.1938296650403305e-05
TOI-2000 b,09:45:35,-66:41:12,19.750546464285367,1.6663647531152856e-05,6.35965209397976,8.552442687100676,5.627265583400328e-06,1.056364219780053e-05
K2-105 b,08:21:41,+13:29:51,20.648938772768208,1.6526594657266005e-05,12.517466812653105,5.952218231488995,7.88022610702181e-06,1.787743458529e-05
TOI-178 b,00:29:12,-30:27:15,28.943499246965526,1.6523713813645176e-05,11.113586063813973,14.023461035096293,6.899885907424269e-06,1.8751201521178258e-05
TOI-836 c,15:00:19,-24:27:15,10.775270040700212,1.652123348143911e-05,3.8069135811566213,4.458517756487739,6.518049749633162e-06,1.6030823849652134e-05
TOI-712 d,06:11:45,-65:49:33,10.221809148350502,1.5689165013691064e-05,9.794715230491379,956.8951534755619,1.2366916552786485e-05,3.086929808974604e-05
TOI-700 b,06:28:23,-65:34:43,10.766252119969934,1.566516459817294e-05,3.1794793950289346,4.163145888355665,4.918080805219535e-06,8.965422444680663e-06
HD 136352 b,15:21:46,-48:19:08,18.31169967408186,1.559748177628014e-05,2.893891739087362,3.3614596805303556,3.4325280660438887e-06,4.184867396152933e-06
HR 858 d,02:51:56,-30:48:51,25.043406146329783,1.557920020794649e-05,23.888598522551206,2161.527789514949,1.2096739610034215e-05,3.0083514551856923e-05
K2-21 c,22:41:13,-14:29:22,17.396862054382925,1.540997122264391e-05,16.115578434544073,1364.5384502220447,1.1806735638715801e-05,2.5031551389210262e-05
K2-136 d,04:29:39,+22:52:57,26.193685667795087,1.5232110358476364e-05,24.91044916029848,2837.2190477830704,1.2240687740683833e-05,2.932222582201159e-05
rho CrB e,16:01:02,+33:18:01,17.54787055826287,1.5131487428036038e-05,16.939813607759085,1912.0665157997764,1.2181967675302648e-05,3.753807880423065e-05
HD 93385 b,10:46:15,-41:27:53,12.874445560625539,1.4484815125581669e-05,5.665028796093653,10.81387638928637,7.1414847255126105e-06,1.2177104670173308e-05
TOI-1235 b,10:08:52,+69:16:36,53.816679484156495,1.417342141554223e-05,7.764995325750448,5.795800691359247,5.199393122965066e-06,1.2802285195928868e-05
TOI-771 b,10:56:27,-72:59:07,33.90820168300293,1.4069510407416289e-05,10.56452701779504,13.306871303234026,5.7539986320752474e-06,1.5139127365648258e-05
TOI-2136 b,18:44:42,+36:33:47,12.448984078087017,1.3717109008247855e-05,6.272236992848666,6.901068095856166,4.261599995746826e-06,7.3719933275988006e-06
K2-21 b,22:41:13,-14:29:22,12.713805305956562,1.3592358416683958e-05,4.465043230748705,4.713648892772866,5.151121221034736e-06,9.784699122054966e-06
HIP 97166 b,19:44:59,+74:03:46,31.873017184293676,1.3431327233603332e-05,3.590720066523602,3.1283981558384504,5.470031584669813e-06,2.7708867024152743e-05
TOI-5799 b,20:06:31,+15:59:21,17.308604811378558,1.2844823701424794e-05,6.225200187575382,9.732409778423428,5.679250944140381e-06,1.3599448391608507e-05
HD 77946 b,09:07:07,+46:40:21,10.811028299259643,1.1832260366932903e-05,3.226750321991539,5.743394323673726,3.909348901244704e-06,6.271453399391451e-06
HD 108236 b,12:26:18,-51:21:47,22.084195409542303,1.1779809655588651e-05,6.079200701605998,7.023870224003836,4.121812540510234e-06,8.885464399699987e-06
K2-104 b,08:38:33,+19:46:25,26.59294467208949,1.1759305168440179e-05,7.585108952339979,9.058006714759681,4.840166515365371e-06,9.235100545757e-06
Kepler-1869 c,19:30:28,+42:45:52,17.276685090405767,1.1706912904775655e-05,5.9636785344024865,8.613961167651077,7.114003810203256e-06,2.2215642707426755e-05
CoRoT-7 c,06:43:49,-01:03:47,10.963824607019916,1.1542251539477772e-05,5.991813225688294,15.035644674573739,7.258499337922779e-06,2.2064914459287167e-05
tau Cet h,01:44:02,-15:56:02,17.69767568672639,1.1218236496232503e-05,17.328416943776112,3022.5158826574834,9.446123106298007e-06,3.333368334388723e-05
GJ 9827 c,23:27:05,-01:17:07,33.92211670844535,1.1142999858783504e-05,10.425648779021305,12.804648340289916,4.0903900052773185e-06,9.252021155147882e-06
HD 15337 b,02:27:28,-27:38:10,39.062333203606386,1.0942403368194918e-05,3.991158167230658,4.2323533549363646,3.0159951558649357e-06,4.9659111679005965e-06
Kepler-994 b,19:16:17,+47:24:25,40.32064676350675,1.0459958001261952e-05,14.001916081840228,20.909155513844745,6.374439411118791e-06,2.1196448757185043e-05
TOI-1062 b,02:32:29,-78:01:25,31.025808313545856,1.0196044980511629e-05,5.315245754342808,6.285841856862856,7.07219249780552e-06,8.99155327323569e-05
K2-136 b,04:29:39,+22:52:57,67.68461977556416,1.0187227670438694e-05,7.3689842215637995,6.397037754329688,4.2769563839124465e-06,8.248698248261365e-06
HIP 29442 c,06:12:14,-14:38:58,40.3185108048401,9.813364506910704e-06,6.711940133084944,7.560792761596744,2.5477889641516466e-06,3.8704867310264315e-06
K2-288 B b,03:41:47,+18:16:07,17.376657453906496,9.606111531083972e-06,16.40820658040871,2046.5210990234361,7.727047759565158e-06,2.110572472832011e-05
Kepler-1312 c,19:31:53,+41:02:09,41.46176801566308,9.516853809264868e-06,19.692279706931078,36.55131137439308,5.047246733579285e-06,1.0474952105842461e-05
Kepler-210 b,19:30:01,+43:05:00,17.302803999908168,9.365117099597896e-06,7.200342263232766,13.569487685964116,5.005904425023841e-06,1.3672284000101318e-05
Kepler-908 b,19:41:17,+39:22:35,53.41045119053885,8.9991063247974e-06,17.0042728364746,21.063694230649517,3.255535013238746e-06,6.59275585262797e-06
TOI-2096 c,10:06:28,+74:49:38,13.60981561972131,8.912252448426335e-06,3.979173556364273,4.931407319398247,1.96567680986247e-06,3.0158116922754785e-06
TOI-329 b,23:25:17,-15:38:05,12.711993036147595,8.774104662198773e-06,3.5436009144356397,6.049333167578235,2.109827606016645e-06,2.84699402118651e-06
TOI-178 c,00:29:12,-30:27:15,34.23636722032936,8.142986690310352e-06,8.398268033935853,11.055993993568187,3.2139203815138042e-06,7.703747293270925e-06
TOI-244 b,00:42:17,-36:43:05,12.477090738396651,7.98489242672579e-06,3.333720535343332,4.581092986152125,3.029469771562916e-06,6.44979839325561e-06
TOI-1184 b,18:08:49,+60:40:44,11.42742275082599,7.873143037429016e-06,5.7666290129543025,8.302099474960531,3.607892926297299e-06,8.109774338256675e-06
Kepler-1698 b,19:33:23,+39:15:28,44.19483107878716,7.79729891197307e-06,20.86656574471295,34.85191724195877,4.247553958069631e-06,9.660915311107196e-06
HD 207897 b,21:40:48,+84:20:02,19.05853682752968,7.699608185574617e-06,18.344998284936896,1865.734091750015,6.228340307993975e-06,1.7057501866903984e-05
K2-265 b,22:48:08,-14:29:41,67.44586946028824,7.699457155983832e-06,14.226702475569894,10.192666554613766,2.731577242813241e-06,6.1905229286403565e-06
Kepler-732 c,18:54:56,+45:57:31,63.199637555883704,7.693618564168401e-06,19.009758650091136,24.618293333464585,4.60090508781626e-06,1.592543996854131e-05
TOI-669 b,10:35:36,-05:10:53,17.72347489305259,7.649889374175437e-06,4.2998192308313055,6.043139105618113,1.996018545933287e-06,2.9507181866926985e-06
Kepler-42 b,19:28:53,+44:37:03,17.835872321363553,7.573359165198795e-06,9.025170396829571,8.73571789964118,4.2752622408264354e-06,1.0059492417618882e-05
TOI-125 b,01:34:22,-66:40:35,11.531110821434563,7.211996128016732e-06,1.7557641641551172,2.436627147089192,2.388170172874122e-06,4.794465849505594e-06
TOI-1696 b,04:21:07,+48:49:11,75.95031352978398,7.154982835223452e-06,8.077630711097285,7.344999156227743,2.449714088694163e-06,6.474957270586812e-06
TOI-237 b,23:32:58,-29:25:00,21.554693846368437,6.996635224077636e-06,6.860499007072336,9.775629040518591,1.931996345068133e-06,2.8260295890404613e-06
Kepler-1019 b,18:54:52,+47:12:16,41.55410300292373,6.996582470122191e-06,12.993359353580978,17.17129262390292,4.280834080253761e-06,1.410684919250005e-05
TOI-776 b,11:54:19,-37:33:12,16.756414866990717,6.647250650466094e-06,6.899710308330494,8.309578387065883,2.7683964652320343e-06,7.516924336961702e-06
TOI-2379 b,23:52:22,-53:02:35,41.64339638020306,6.645904593716858e-06,0.973289282979735,0.9464485820928061,1.8297379226820645e-06,3.197895724311624e-06
G 9-40 b,08:58:53,+21:04:29,10.7769475687865,6.529015291672528e-06,2.539544213021209,3.0537717606880292,1.9417528486379215e-06,2.9589968084183117e-06
HAT-P-15 b,04:25:00,+39:27:38,16.42700766435648,6.362189948803162e-06,1.3854265729082993,1.001867383624809,1.8900577429166922e-06,2.6978009290654393e-06
TOI-411 b,03:39:17,-42:45:47,84.74457519200354,6.305459039058482e-06,8.851089018246313,8.187503940693944,1.195401357081146e-06,1.4586221391918367e-06
HD 108236 c,12:26:18,-51:21:47,12.528270038963031,6.283577846280073e-06,3.3843313085084983,4.375045102881623,2.0738652065113648e-06,3.5005408014677916e-06
Kepler-1351 b,19:34:26,+42:11:52,18.12911847725262,6.1190857178614115e-06,5.4678287668578776,7.632684584025203,3.5874724189828293e-06,1.2035465820656773e-05
TOI-5713 b,13:53:50,+52:36:10,11.676673210157876,6.056571714146013e-06,3.895738692791773,5.428959042090568,1.7307133010105499e-06,2.3840120321827812e-06
Wolf 503 b,13:47:23,-06:08:22,16.843038452198385,6.018862273529431e-06,3.4240101374861336,3.98876674054285,1.3096173789236423e-06,1.6562353713399406e-06
TOI-733 b,10:37:38,-40:53:18,17.732393243992572,5.995360573868902e-06,3.692248922932464,4.3820117631783795,1.979095939433964e-06,3.17159415654327e-06
TOI-4559 b,14:04:03,-30:00:51,25.802494604459973,5.631140138638811e-06,8.41113021001777,11.103034693989535,2.2344390819294145e-06,5.341092441405667e-06
TOI-1824 b,13:10:55,+61:44:41,16.300241959299893,5.625959080408187e-06,15.640514406504778,1595.405682748543,4.547491163750497e-06,1.2738101802389178e-05
K2-146 b,08:40:06,+19:05:32,21.720269333434377,5.468873445813633e-06,1.9140038378711601,2.1445884122376455,1.8267451392444056e-06,4.423555513477267e-06
LHS 1678 d,04:32:43,-39:47:27,17.948675365383213,5.451013650458116e-06,5.583114301718327,7.320426760765436,1.7891887834191359e-06,2.981160511418602e-06
Gliese 12 b,00:15:50,+13:33:27,46.01542447903647,5.392085279358561e-06,1.8700082776618032,1.7903164418764064,1.5786267964857279e-06,2.44187929449819e-06
Kepler-68 b,19:24:08,+49:02:25,14.756110065522291,5.388551928356554e-06,1.7209804501014645,1.8598052357008807,7.994623721081619e-07,9.528537236641058e-07
HD 21749 c,03:27:00,-63:30:01,79.07259949113734,5.372273152988761e-06,8.26237542700477,7.68997898093734,1.937961684693595e-06,4.925966139293446e-06
LHS 1678 c,04:32:43,-39:47:27,48.874923517687265,5.371676412866099e-06,14.918250912532109,15.143111216047387,1.661302696987452e-06,2.760214059589699e-06
TOI-776 c,11:54:19,-37:33:12,12.616679836604892,5.277136902262952e-06,9.159317921208292,40.24018743378305,3.165018471501166e-06,8.847597969288036e-06
TOI-700 e,06:28:23,-65:34:43,43.804507955863414,5.267543514143152e-06,42.45988137893358,5097.034296942833,4.209767557544278e-06,1.2211916799930419e-05
TOI-6002 b,19:58:27,+32:17:14,12.555962627717019,5.08135258324539e-06,4.632298743569631,7.3038668573326575,1.950094933236305e-06,3.043574340836715e-06
TOI-411 c,03:39:17,-42:45:47,15.63970881179942,5.005901489588891e-06,14.2714320578552,685.0803656602055,3.5849127647756326e-06,7.689593833433192e-06
TOI-198 b,00:09:05,-27:07:18,16.07532466102859,4.672496941284361e-06,9.73478401778015,80.8047312826617,2.4339959168997564e-06,2.7515735832270044e-06
TOI-2096 b,10:06:28,+74:49:38,35.0481316362748,4.617345898239487e-06,10.297256323323971,12.806754646346256,1.1121463059852273e-06,1.549886805622042e-06
HD 3167 d,00:34:58,+04:22:51,11.89363958935026,4.148918791088008e-06,5.130815271992113,9.961327329160481,2.0978131457270814e-06,3.911714460950819e-06
HD 5278 b,00:50:11,-83:44:38,14.377208086778223,4.144763244014825e-06,13.616938724612922,1148.7688812166734,3.217309061804271e-06,7.35845815190477e-06
DMPP-3 A b,06:06:30,-72:30:46,20.146792637152842,3.9674266278115995e-06,9.18342186460928,12.749367154592683,1.9914910167314773e-06,3.7076042167641668e-06
K2-138 b,23:15:48,-10:51:00,29.105001084894994,3.953411786754623e-06,12.680642906576107,16.068460244712433,1.581059465023815e-06,3.6694795038041613e-06
TOI-1467 b,01:16:28,+49:14:00,48.77021835305647,3.876554797014156e-06,12.523995291216103,7.42394534116854,1.4138717991235127e-06,3.292082996427628e-06
Kepler-102 e,18:45:56,+47:12:28,16.19570282658269,3.828837991194936e-06,15.391807092870856,1122.9709188711051,3.0176187287123995e-06,7.809634073055416e-06
TOI-1269 b,16:38:47,+64:33:33,12.408833508208641,3.7889735198400473e-06,7.321603132513444,9.502165910378757,1.335535347411349e-06,2.4578666738490137e-06
Kepler-314 c,19:38:42,+42:04:32,11.142515897508785,3.73267661123738e-06,5.779962110313083,9.87963084482042,2.1731774705015668e-06,7.905299307388827e-06
TOI-1064 b,19:44:01,-47:33:43,22.858896359258104,3.7160886008965226e-06,4.2846186944599935,4.518570299037606,9.927210536692423e-07,1.6372253581719172e-06
K2-138 c,23:15:48,-10:51:00,13.891352695825265,3.617340517034764e-06,3.9548451201162163,6.13908457703651,1.2919190374667154e-06,2.326566718059643e-06
TOI-4184 b,02:55:19,-79:24:53,12.392121447911386,3.5624962810219036e-06,4.334871842631728,8.576808015874168,1.5787587152110873e-06,3.851792041186663e-06
Kepler-396 b,19:44:32,+48:58:38,12.110412472198224,3.5174981171997037e-06,11.498659505189583,1047.0538359805098,2.9336468412024355e-06,1.2545443249596382e-05
K2-146 c,08:40:06,+19:05:32,21.110065485199964,3.4346222351304604e-06,2.09040990860289,2.3030497618975296,1.137398675944112e-06,2.861290729582311e-06
K2-101 b,08:41:23,+18:56:02,10.033572368314072,3.3212386213165945e-06,7.732043022018158,562.8180095817164,2.5510526092353807e-06,3.904836015319407e-06
K2-199 b,13:55:36,-06:08:10,52.1417754297242,3.0741244367833497e-06,16.142527150499973,10.786597415089318,1.158816580637531e-06,3.014350690971048e-06
HIP 116454 b,23:35:49,+00:26:41,12.985150812077105,3.0012594741016784e-06,2.63307402248674,3.0991842654820694,1.0054472483628545e-06,2.091387831556761e-06
HD 22946 d,03:39:17,-42:45:47,12.755505084194523,2.966172213408365e-06,12.342836051037182,1411.327244739082,2.398130629610857e-06,6.8992677220335855e-06
TOI-1260 c,10:28:35,+65:51:15,15.632737474494142,2.944046417985724e-06,6.50852322485664,6.555196499269151,1.06623844618968e-06,2.2424708146879393e-06
Kepler-1319 b,19:23:50,+49:22:00,32.561666704153524,2.904901301501984e-06,18.712518665737175,21.118780544536634,2.0643288373056025e-06,8.119835247913752e-06
TOI-1799 b,11:08:56,+34:18:11,20.891456652336014,2.8914151309818437e-06,11.147412168546834,16.879152210660582,1.1191613474277242e-06,1.9425329271200976e-06
EPIC 211822797 b,08:41:38,+17:38:24,10.4651251552606,2.8636218389961546e-06,8.706414001577931,891.3742785591634,2.228011658761694e-06,3.86955906637225e-06
K2-277 b,13:28:04,-15:56:17,11.705573500667601,2.8171653880868036e-06,3.824479656789925,5.826023797359358,1.036580905619065e-06,1.6433473858730663e-06
Kepler-475 b,19:08:12,+40:12:41,15.25752477289475,2.797342646790709e-06,4.809748866322753,10.026474830265867,8.625534171144222e-07,1.5040138393743033e-06
Kepler-42 d,19:28:53,+44:37:03,20.407881637803623,2.529197337084935e-06,8.586795391545897,6.089113571130287,1.4637250398521757e-06,3.061978125068323e-06
Kepler-446 b,18:49:00,+44:55:16,41.574176595835546,2.4857263645350234e-06,16.895127720406318,22.98488869962265,1.4198994866392231e-06,4.953518180365681e-06
TOI-260 b,00:19:06,-09:57:58,12.293844464347075,2.426638684114514e-06,5.917244082369194,6.979042249178391,7.272556744343e-07,1.0889931755909833e-06
TOI-1052 b,22:30:02,-75:38:48,17.982606151662594,2.4215961699526967e-06,4.8535194495190925,6.521625018753674,7.128076728330076e-07,1.370433218461591e-06
HD 28109 b,04:20:57,-68:06:10,23.637551471689264,2.3746570254358465e-06,22.570807025541793,2438.9869191729645,1.8896809410647176e-06,4.395874278673301e-06
Kepler-1313 b,19:29:33,+42:14:00,19.551700141662756,2.3638907984768052e-06,5.483743262553487,6.635098178672525,6.980209204902246e-07,1.1106914759476167e-06
TOI-1266 d,13:12:00,+65:50:01,15.880376197272518,2.266771143566494e-06,15.281124735583683,1622.1852478187932,1.8125883812099713e-06,5.31355420062172e-06
K2-182 b,08:40:43,+10:58:59,40.07600788364563,2.189994614677325e-06,10.352818375688237,6.822861737120569,7.577211334904046e-07,1.5193772098654166e-06
Kepler-93 b,19:25:40,+38:40:20,47.09686893523761,2.159029235713195e-06,6.919126601517725,4.674691498971001,3.391991232565872e-07,4.1233298451208993e-07
Kepler-617 b,18:54:58,+47:30:58,43.61355967423975,2.1484730308199716e-06,12.587856288088627,16.01345623138004,1.2717928065292997e-06,4.219333314181626e-06
TOI-1174 b,13:56:52,+68:37:06,43.268928032112164,2.0295285862868608e-06,4.607335052434323,4.130117724753212,7.533629701545769e-07,2.4023822657589348e-06
TOI-1347 c,18:41:18,+70:17:24,34.21497292676753,2.0039534424788837e-06,6.6558987730128685,4.290037976010176,5.52892213190019e-07,1.09515336135445e-06
TOI-238 c,23:16:55,-18:36:24,14.133619121000944,1.9723926817929092e-06,5.360420180232003,3.8471660437343367,7.624418163199133e-07,1.777172418311913e-06
TOI-715 b,07:35:25,-73:34:39,10.384297951086854,1.9397748800538637e-06,2.9710472486630026,3.422265162884406,6.386747856195644e-07,1.2446005987564137e-06
K2-199 c,13:55:36,-06:08:10,12.272029527743005,1.9134406854216838e-06,3.2621129238192097,4.403095212613678,6.910588244503511e-07,1.566812190721356e-06
TOI-2068 b,12:25:06,+60:25:06,13.113340338212035,1.8888560126176737e-06,4.3775106113540545,6.03571371910016,7.440120978976698e-07,1.722735025246011e-06
Kepler-1075 b,19:10:00,+47:28:09,41.46888339786743,1.8286930062719806e-06,18.05363138750422,25.864937628256897,1.1583685508017165e-06,4.016879637563848e-06
Kepler-506 b,18:58:32,+40:43:11,10.283319728662761,1.8265454068238196e-06,3.4225067364789448,7.954455067821375,4.157823550340941e-07,6.410913281907679e-07
Kepler-1349 b,19:05:21,+48:44:39,13.248687822784381,1.820655232732378e-06,9.407706176474207,39.61906772986122,1.6482836618714625e-06,1.000467714004649e-05
HIP 29442 d,06:12:14,-14:38:58,47.132457225846565,1.8184319177918418e-06,8.2980210671968,7.59704359379036,4.5835378560639797e-07,6.310871939736142e-07
HD 106315 b,12:13:53,-00:23:36,20.258826411422483,1.7977896716201426e-06,6.969887911685781,7.626238682529028,4.0569243958838104e-07,5.568695299649503e-07
TOI-1739 b,16:00:41,+83:15:31,11.68156177401574,1.7616284946972195e-06,3.9978586549065085,5.987453379305258,7.115809733035533e-07,1.3848988325236507e-06
Kepler-1053 b,19:25:40,+39:07:39,25.51848597939944,1.727789962488027e-06,7.275015369046798,8.83958544774335,1.015479681741319e-06,3.368283502534771e-06
K2-38 b,16:00:08,-23:11:22,58.29656997846617,1.723769502651534e-06,8.17450818000112,6.841781362643019,5.465415828511314e-07,1.0406757455653471e-06
