Name,RA (J2000),DEC (J2000),Max. Frequency [MHz],Max. Flux Density [Jy],Max. Frequency Lower Uncertainty [MHz],Max. Frequency Upper Uncertainty [MHz],Max. Flux Density Lower Uncertainty [Jy],Max. Flux Density Upper Uncertainty [Jy]
GJ 1252 b,20:27:43,-56:27:44,38.07405406688267,0.0018031732994224076,12.14336912796475,16.670763281743803,0.0004601964056405918,0.0005978663700857659
L 98-59 c,08:18:08,-68:18:52,18.616509397409256,0.0017912061626860942,4.152452012612876,5.358419455669473,0.0007091863288964325,0.0014525877226789561
TrES-3 b,17:52:07,+37:32:47,15.322835112421753,0.001645880262452058,2.821180884855222,3.6210929328919796,0.0006730496702334716,0.0016115637844692594
HD 103720 b,11:56:41,-02:46:45,1.2275200396294241,0.0016425851198793823,0.6943291588812408,2.8101993744355482,0.0009132921394161842,0.001296593970837731
TrES-2 b,19:07:14,+49:19:00,5.336053922050267,0.001596431229201583,2.098578445044715,3.1627432626914604,0.0006064198069075019,0.0009749705956920579
GJ 887 c,23:05:52,-35:51:11,14.004194893219669,0.0015635088181595244,13.351247741617254,927.1871535910975,0.001242756450337577,0.003948538863401395
WASP-4 b,23:34:15,-42:03:42,4.294956617641246,0.0015485899395607382,0.966226591472978,1.205369674264075,0.00039749993353978405,0.000542103555077032
GJ 887 b,23:05:52,-35:51:11,11.503270147825663,0.0015436290217728794,5.0725983622585975,9.757603261769887,0.000881828333169792,0.0028440454719130316
WASP-97 b,01:38:25,-55:46:19,15.5705582727386,0.0015385838573799462,5.641964045378737,8.436617530090297,0.0005623921962650693,0.0009776164571318681
WASP-73 b,21:19:48,-58:08:56,18.03509289927459,0.0015259033107820601,12.5182033036887,7.392991818387266,0.0009151603733422686,0.0020914258661732005
